time,AIRT,WSPD,WDIR,AIRT_QC,WSPD_QC,WDIR_QC
2024-06-29 16:32:00+00:00,30.3977,10.0398,215.5674,1.0000,1.0000,1.0000
2024-06-29 17:19:00+00:00,30.3921,10.0392,215.0730,1.0000,1.0000,1.0000
2024-06-29 18:06:00+00:00,30.3865,10.0387,214.5782,1.0000,1.0000,1.0000
2024-06-29 18:53:00+00:00,30.3809,10.0381,214.0832,1.0000,1.0000,1.0000
2024-06-29 19:40:00+00:00,30.3753,10.0375,213.5880,1.0000,1.0000,1.0000
2024-06-29 20:27:00+00:00,30.3697,10.0370,213.0924,1.0000,1.0000,1.0000
2024-06-29 21:14:00+00:00,30.3641,10.0364,212.5966,1.0000,1.0000,1.0000
2024-06-29 22:01:00+00:00,30.3585,10.0359,212.1005,1.0000,1.0000,1.0000
2024-06-29 22:48:00+00:00,30.3529,10.0353,211.6042,1.0000,1.0000,1.0000
2024-06-29 23:35:00+00:00,30.3473,10.0347,211.1077,1.0000,1.0000,1.0000
2024-06-30 00:22:00+00:00,30.3417,10.0342,210.6109,1.0000,1.0000,1.0000
2024-06-30 01:09:00+00:00,30.3361,10.0336,210.1138,1.0000,1.0000,1.0000
2024-06-30 01:56:00+00:00,30.3305,10.0331,209.6166,1.0000,1.0000,1.0000
2024-06-30 02:43:00+00:00,30.3249,10.0325,209.1190,1.0000,1.0000,1.0000
2024-06-30 03:30:00+00:00,30.3193,10.0319,208.6213,1.0000,1.0000,1.0000
2024-06-30 04:17:00+00:00,30.3137,10.0314,208.1233,1.0000,1.0000,1.0000
2024-06-30 05:04:00+00:00,30.3081,10.0308,207.6252,1.0000,1.0000,1.0000
2024-06-30 05:51:00+00:00,30.3025,10.0303,207.1268,1.0000,1.0000,1.0000
2024-06-30 06:38:00+00:00,30.2969,10.0297,206.6281,1.0000,1.0000,1.0000
2024-06-30 07:25:00+00:00,30.2913,10.0291,206.1293,1.0000,1.0000,1.0000
2024-06-30 08:12:00+00:00,30.2857,10.0286,205.6303,1.0000,1.0000,1.0000
2024-06-30 08:59:00+00:00,30.2801,10.0280,205.1311,1.0000,1.0000,1.0000
2024-06-30 09:46:00+00:00,30.2745,10.0275,204.6316,1.0000,1.0000,1.0000
2024-06-30 10:33:00+00:00,30.2689,10.0269,204.1320,1.0000,1.0000,1.0000
2024-06-30 11:20:00+00:00,30.2633,10.0263,203.6322,1.0000,1.0000,1.0000
2024-06-30 12:07:00+00:00,30.2577,10.0258,203.1322,1.0000,1.0000,1.0000
2024-06-30 12:54:00+00:00,30.2521,10.0252,202.6320,1.0000,1.0000,1.0000
2024-06-30 13:41:00+00:00,30.2465,10.0247,202.1317,1.0000,1.0000,1.0000
2024-06-30 14:28:00+00:00,30.2409,10.0241,201.6311,1.0000,1.0000,1.0000
2024-06-30 15:15:00+00:00,30.2353,10.0235,201.1304,1.0000,1.0000,1.0000
2024-06-30 16:02:00+00:00,30.2297,10.0230,200.6296,1.0000,1.0000,1.0000
2024-06-30 16:49:00+00:00,30.2241,10.0224,200.1286,1.0000,1.0000,1.0000
2024-06-30 17:36:00+00:00,30.2185,10.0218,199.6274,1.0000,1.0000,1.0000
2024-06-30 18:23:00+00:00,30.2129,10.0213,199.1260,1.0000,1.0000,1.0000
2024-06-30 19:10:00+00:00,30.2073,10.0207,198.6245,1.0000,1.0000,1.0000
2024-06-30 19:57:00+00:00,30.2017,10.0202,198.1229,1.0000,1.0000,1.0000
2024-06-30 20:44:00+00:00,30.1961,10.0196,197.6211,1.0000,1.0000,1.0000
2024-06-30 21:31:00+00:00,30.1905,10.0190,197.1192,1.0000,1.0000,1.0000
2024-06-30 22:18:00+00:00,30.1849,10.0185,196.6172,1.0000,1.0000,1.0000
2024-06-30 23:05:00+00:00,30.1793,10.0179,196.1150,1.0000,1.0000,1.0000
2024-06-30 23:52:00+00:00,30.1737,10.0174,195.6127,1.0000,1.0000,1.0000
2024-07-01 00:39:00+00:00,30.1681,10.0168,195.1103,1.0000,1.0000,1.0000
2024-07-01 01:26:00+00:00,30.1625,10.0162,194.6077,1.0000,1.0000,1.0000
2024-07-01 02:13:00+00:00,30.1569,10.0157,194.1050,1.0000,1.0000,1.0000
2024-07-01 03:00:00+00:00,30.1513,10.0151,193.6023,1.0000,1.0000,1.0000
2024-07-01 03:47:00+00:00,30.1457,10.0146,193.0994,1.0000,1.0000,1.0000
2024-07-01 04:34:00+00:00,30.1401,10.0140,192.5964,1.0000,1.0000,1.0000
2024-07-01 05:21:00+00:00,30.1345,10.0134,192.0933,1.0000,1.0000,1.0000
2024-07-01 06:08:00+00:00,30.1289,10.0129,191.5902,1.0000,1.0000,1.0000
2024-07-01 06:55:00+00:00,30.1233,10.0123,191.0869,1.0000,1.0000,1.0000
2024-07-01 07:42:00+00:00,30.1177,10.0118,190.5835,1.0000,1.0000,1.0000
2024-07-01 08:29:00+00:00,30.1121,10.0112,190.0801,1.0000,1.0000,1.0000
2024-07-01 09:16:00+00:00,30.1065,10.0106,189.5766,1.0000,1.0000,1.0000
2024-07-01 10:03:00+00:00,30.1009,10.0101,189.0730,1.0000,1.0000,1.0000
2024-07-01 10:50:00+00:00,30.0952,10.0095,188.5693,1.0000,1.0000,1.0000
2024-07-01 11:37:00+00:00,30.0896,10.0090,188.0656,1.0000,1.0000,1.0000
2024-07-01 12:24:00+00:00,30.0840,10.0084,187.5618,1.0000,1.0000,1.0000
2024-07-01 13:11:00+00:00,30.0784,10.0078,187.0579,1.0000,1.0000,1.0000
2024-07-01 13:58:00+00:00,30.0728,10.0073,186.5540,1.0000,1.0000,1.0000
2024-07-01 14:45:00+00:00,30.0672,10.0067,186.0501,1.0000,1.0000,1.0000
2024-07-01 15:32:00+00:00,30.0616,10.0062,185.5461,1.0000,1.0000,1.0000
2024-07-01 16:19:00+00:00,30.0560,10.0056,185.0420,1.0000,1.0000,1.0000
2024-07-01 17:06:00+00:00,30.0504,10.0050,184.5379,1.0000,1.0000,1.0000
2024-07-01 17:53:00+00:00,30.0448,10.0045,184.0338,1.0000,1.0000,1.0000
2024-07-01 18:40:00+00:00,30.0392,10.0039,183.5297,1.0000,1.0000,1.0000
2024-07-01 19:27:00+00:00,30.0336,10.0034,183.0255,1.0000,1.0000,1.0000
2024-07-01 20:14:00+00:00,30.0280,10.0028,182.5213,1.0000,1.0000,1.0000
2024-07-01 21:01:00+00:00,30.0224,10.0022,182.0170,1.0000,1.0000,1.0000
2024-07-01 21:48:00+00:00,30.0168,10.0017,181.5128,1.0000,1.0000,1.0000
2024-07-01 22:35:00+00:00,30.0112,10.0011,181.0085,1.0000,1.0000,1.0000
2024-07-01 23:22:00+00:00,30.0056,10.0006,180.5043,1.0000,1.0000,1.0000
2024-07-02 00:09:00+00:00,30.0000,10.0000,180.0000,1.0000,1.0000,1.0000
2024-07-02 00:56:00+00:00,29.9944,9.9994,179.4957,1.0000,1.0000,1.0000
2024-07-02 01:43:00+00:00,29.9888,9.9989,178.9915,1.0000,1.0000,1.0000
2024-07-02 02:30:00+00:00,29.9832,9.9983,178.4872,1.0000,1.0000,1.0000
2024-07-02 03:17:00+00:00,29.9776,9.9978,177.9830,1.0000,1.0000,1.0000
2024-07-02 04:04:00+00:00,29.9720,9.9972,177.4787,1.0000,1.0000,1.0000
2024-07-02 04:51:00+00:00,29.9664,9.9966,176.9745,1.0000,1.0000,1.0000
2024-07-02 05:38:00+00:00,29.9608,9.9961,176.4703,1.0000,1.0000,1.0000
2024-07-02 06:25:00+00:00,29.9552,9.9955,175.9662,1.0000,1.0000,1.0000
2024-07-02 07:12:00+00:00,29.9496,9.9950,175.4621,1.0000,1.0000,1.0000
2024-07-02 07:59:00+00:00,29.9440,9.9944,174.9580,1.0000,1.0000,1.0000
2024-07-02 08:46:00+00:00,29.9384,9.9938,174.4539,1.0000,1.0000,1.0000
2024-07-02 09:33:00+00:00,29.9328,9.9933,173.9499,1.0000,1.0000,1.0000
2024-07-02 10:20:00+00:00,29.9272,9.9927,173.4460,1.0000,1.0000,1.0000
2024-07-02 11:07:00+00:00,29.9216,9.9922,172.9421,1.0000,1.0000,1.0000
2024-07-02 11:54:00+00:00,29.9160,9.9916,172.4382,1.0000,1.0000,1.0000
2024-07-02 12:41:00+00:00,29.9104,9.9910,171.9344,1.0000,1.0000,1.0000
2024-07-02 13:28:00+00:00,29.9048,9.9905,171.4307,1.0000,1.0000,1.0000
2024-07-02 14:15:00+00:00,29.8991,9.9899,170.9270,1.0000,1.0000,1.0000
2024-07-02 15:02:00+00:00,29.8935,9.9894,170.4234,1.0000,1.0000,1.0000
2024-07-02 15:49:00+00:00,29.8879,9.9888,169.9199,1.0000,1.0000,1.0000
2024-07-02 16:36:00+00:00,29.8823,9.9882,169.4165,1.0000,1.0000,1.0000
2024-07-02 17:23:00+00:00,29.8767,9.9877,168.9131,1.0000,1.0000,1.0000
2024-07-02 18:10:00+00:00,29.8711,9.9871,168.4098,1.0000,1.0000,1.0000
2024-07-02 18:57:00+00:00,29.8655,9.9866,167.9067,1.0000,1.0000,1.0000
2024-07-02 19:44:00+00:00,29.8599,9.9860,167.4036,1.0000,1.0000,1.0000
2024-07-02 20:31:00+00:00,29.8543,9.9854,166.9006,1.0000,1.0000,1.0000
2024-07-02 21:18:00+00:00,29.8487,9.9849,166.3977,1.0000,1.0000,1.0000
2024-07-02 22:05:00+00:00,29.8431,9.9843,165.8950,1.0000,1.0000,1.0000
2024-07-02 22:52:00+00:00,29.8375,9.9838,165.3923,1.0000,1.0000,1.0000
2024-07-02 23:39:00+00:00,29.8319,9.9832,164.8897,1.0000,1.0000,1.0000
2024-07-03 00:26:00+00:00,29.8263,9.9826,164.3873,1.0000,1.0000,1.0000
2024-07-03 01:13:00+00:00,29.8207,9.9821,163.8850,1.0000,1.0000,1.0000
2024-07-03 02:00:00+00:00,29.8151,9.9815,163.3828,1.0000,1.0000,1.0000
2024-07-03 02:47:00+00:00,29.8095,9.9810,162.8808,1.0000,1.0000,1.0000
2024-07-03 03:34:00+00:00,29.8039,9.9804,162.3789,1.0000,1.0000,1.0000
2024-07-03 04:21:00+00:00,29.7983,9.9798,161.8771,1.0000,1.0000,1.0000
2024-07-03 05:08:00+00:00,29.7927,9.9793,161.3755,1.0000,1.0000,1.0000
2024-07-03 05:55:00+00:00,29.7871,9.9787,160.8740,1.0000,1.0000,1.0000
2024-07-03 06:42:00+00:00,29.7815,9.9782,160.3726,1.0000,1.0000,1.0000
2024-07-03 07:29:00+00:00,29.7759,9.9776,159.8714,1.0000,1.0000,1.0000
2024-07-03 08:16:00+00:00,29.7703,9.9770,159.3704,1.0000,1.0000,1.0000
2024-07-03 09:03:00+00:00,29.7647,9.9765,158.8696,1.0000,1.0000,1.0000
2024-07-03 09:50:00+00:00,29.7591,9.9759,158.3689,1.0000,1.0000,1.0000
2024-07-03 10:37:00+00:00,29.7535,9.9753,157.8683,1.0000,1.0000,1.0000
2024-07-03 11:24:00+00:00,29.7479,9.9748,157.3680,1.0000,1.0000,1.0000
2024-07-03 12:11:00+00:00,29.7423,9.9742,156.8678,1.0000,1.0000,1.0000
2024-07-03 12:58:00+00:00,29.7367,9.9737,156.3678,1.0000,1.0000,1.0000
2024-07-03 13:45:00+00:00,29.7311,9.9731,155.8680,1.0000,1.0000,1.0000
2024-07-03 14:32:00+00:00,29.7255,9.9725,155.3684,1.0000,1.0000,1.0000
2024-07-03 15:19:00+00:00,29.7199,9.9720,154.8689,1.0000,1.0000,1.0000
2024-07-03 16:06:00+00:00,29.7143,9.9714,154.3697,1.0000,1.0000,1.0000
2024-07-03 16:53:00+00:00,29.7087,9.9709,153.8707,1.0000,1.0000,1.0000
2024-07-03 17:40:00+00:00,29.7031,9.9703,153.3719,1.0000,1.0000,1.0000
2024-07-03 18:27:00+00:00,29.6975,9.9697,152.8732,1.0000,1.0000,1.0000
2024-07-03 19:14:00+00:00,29.6919,9.9692,152.3748,1.0000,1.0000,1.0000
2024-07-03 20:01:00+00:00,29.6863,9.9686,151.8767,1.0000,1.0000,1.0000
2024-07-03 20:48:00+00:00,29.6807,9.9681,151.3787,1.0000,1.0000,1.0000
2024-07-03 21:35:00+00:00,29.6751,9.9675,150.8810,1.0000,1.0000,1.0000
2024-07-03 22:22:00+00:00,29.6695,9.9669,150.3834,1.0000,1.0000,1.0000
2024-07-03 23:09:00+00:00,29.6639,9.9664,149.8862,1.0000,1.0000,1.0000
2024-07-03 23:56:00+00:00,29.6583,9.9658,149.3891,1.0000,1.0000,1.0000
2024-07-04 00:43:00+00:00,29.6527,9.9653,148.8923,1.0000,1.0000,1.0000
2024-07-04 01:30:00+00:00,29.6471,9.9647,148.3958,1.0000,1.0000,1.0000
2024-07-04 02:17:00+00:00,29.6415,9.9641,147.8995,1.0000,1.0000,1.0000
2024-07-04 03:04:00+00:00,29.6359,9.9636,147.4034,1.0000,1.0000,1.0000
2024-07-04 03:51:00+00:00,29.6303,9.9630,146.9076,1.0000,1.0000,1.0000
2024-07-04 04:38:00+00:00,29.6247,9.9625,146.4120,1.0000,1.0000,1.0000
2024-07-04 05:25:00+00:00,29.6191,9.9619,145.9168,1.0000,1.0000,1.0000
2024-07-04 06:12:00+00:00,29.6135,9.9613,145.4218,1.0000,1.0000,1.0000
2024-07-04 06:59:00+00:00,29.6079,9.9608,144.9270,1.0000,1.0000,1.0000
2024-07-04 07:46:00+00:00,29.6023,9.9602,144.4326,1.0000,1.0000,1.0000
2024-07-04 08:33:00+00:00,29.5967,9.9597,143.9384,1.0000,1.0000,1.0000
2024-07-04 09:20:00+00:00,29.5911,9.9591,143.4445,1.0000,1.0000,1.0000
2024-07-04 10:07:00+00:00,29.5855,9.9585,142.9508,1.0000,1.0000,1.0000
2024-07-04 10:54:00+00:00,29.5799,9.9580,142.4575,1.0000,1.0000,1.0000
2024-07-04 11:41:00+00:00,29.5743,9.9574,141.9645,1.0000,1.0000,1.0000
2024-07-04 12:28:00+00:00,29.5687,9.9569,141.4718,1.0000,1.0000,1.0000
2024-07-04 13:15:00+00:00,29.5631,9.9563,140.9793,1.0000,1.0000,1.0000
2024-07-04 14:02:00+00:00,29.5575,9.9558,140.4872,1.0000,1.0000,1.0000
2024-07-04 14:49:00+00:00,29.5519,9.9552,139.9954,1.0000,1.0000,1.0000
2024-07-04 15:36:00+00:00,29.5463,9.9546,139.5039,1.0000,1.0000,1.0000
2024-07-04 16:23:00+00:00,29.5407,9.9541,139.0127,1.0000,1.0000,1.0000
2024-07-04 17:10:00+00:00,29.5351,9.9535,138.5219,1.0000,1.0000,1.0000
2024-07-04 17:57:00+00:00,29.5295,9.9530,138.0313,1.0000,1.0000,1.0000
2024-07-04 18:44:00+00:00,29.5239,9.9524,137.5411,1.0000,1.0000,1.0000
2024-07-04 19:31:00+00:00,29.5183,9.9518,137.0512,1.0000,1.0000,1.0000
2024-07-04 20:18:00+00:00,29.5127,9.9513,136.5617,1.0000,1.0000,1.0000
2024-07-04 21:05:00+00:00,29.5071,9.9507,136.0725,1.0000,1.0000,1.0000
2024-07-04 21:52:00+00:00,29.5015,9.9502,135.5837,1.0000,1.0000,1.0000
2024-07-04 22:39:00+00:00,29.4959,9.9496,135.0952,1.0000,1.0000,1.0000
2024-07-04 23:26:00+00:00,29.4903,9.9490,134.6070,1.0000,1.0000,1.0000
2024-07-05 00:13:00+00:00,29.4848,9.9485,134.1192,1.0000,1.0000,1.0000
2024-07-05 01:00:00+00:00,29.4792,9.9479,133.6318,1.0000,1.0000,1.0000
2024-07-05 01:47:00+00:00,29.4736,9.9474,133.1447,1.0000,1.0000,1.0000
2024-07-05 02:34:00+00:00,29.4680,9.9468,132.6580,1.0000,1.0000,1.0000
2024-07-05 03:21:00+00:00,29.4624,9.9462,132.1717,1.0000,1.0000,1.0000
2024-07-05 04:08:00+00:00,29.4568,9.9457,131.6857,1.0000,1.0000,1.0000
2024-07-05 04:55:00+00:00,29.4512,9.9451,131.2002,1.0000,1.0000,1.0000
2024-07-05 05:42:00+00:00,29.4456,9.9446,130.7150,1.0000,1.0000,1.0000
2024-07-05 06:29:00+00:00,29.4400,9.9440,130.2302,1.0000,1.0000,1.0000
2024-07-05 07:16:00+00:00,29.4344,9.9434,129.7458,1.0000,1.0000,1.0000
2024-07-05 08:03:00+00:00,29.4288,9.9429,129.2617,1.0000,1.0000,1.0000
2024-07-05 08:50:00+00:00,29.4232,9.9423,128.7781,1.0000,1.0000,1.0000
2024-07-05 09:37:00+00:00,29.4176,9.9418,128.2949,1.0000,1.0000,1.0000
2024-07-05 10:24:00+00:00,29.4120,9.9412,127.8121,1.0000,1.0000,1.0000
2024-07-05 11:11:00+00:00,29.4064,9.9406,127.3297,1.0000,1.0000,1.0000
2024-07-05 11:58:00+00:00,29.4008,9.9401,126.8477,1.0000,1.0000,1.0000
2024-07-05 12:45:00+00:00,29.3952,9.9395,126.3661,1.0000,1.0000,1.0000
2024-07-05 13:32:00+00:00,29.3897,9.9390,125.8850,1.0000,1.0000,1.0000
2024-07-05 14:19:00+00:00,29.3841,9.9384,125.4043,1.0000,1.0000,1.0000
2024-07-05 15:06:00+00:00,29.3785,9.9378,124.9240,1.0000,1.0000,1.0000
2024-07-05 15:53:00+00:00,29.3729,9.9373,124.4441,1.0000,1.0000,1.0000
2024-07-05 16:40:00+00:00,29.3673,9.9367,123.9647,1.0000,1.0000,1.0000
2024-07-05 17:27:00+00:00,29.3617,9.9362,123.4857,1.0000,1.0000,1.0000
2024-07-05 18:14:00+00:00,29.3561,9.9356,123.0071,1.0000,1.0000,1.0000
2024-07-05 19:01:00+00:00,29.3505,9.9351,122.5290,1.0000,1.0000,1.0000
2024-07-05 19:48:00+00:00,29.3449,9.9345,122.0514,1.0000,1.0000,1.0000
2024-07-05 20:35:00+00:00,29.3393,9.9339,121.5742,1.0000,1.0000,1.0000
2024-07-05 21:22:00+00:00,29.3337,9.9334,121.0974,1.0000,1.0000,1.0000
2024-07-05 22:09:00+00:00,29.3281,9.9328,120.6212,1.0000,1.0000,1.0000
2024-07-05 22:56:00+00:00,29.3226,9.9323,120.1454,1.0000,1.0000,1.0000
2024-07-05 23:43:00+00:00,29.3170,9.9317,119.6700,1.0000,1.0000,1.0000
2024-07-06 00:30:00+00:00,29.3114,9.9311,119.1952,1.0000,1.0000,1.0000
2024-07-06 01:17:00+00:00,29.3058,9.9306,118.7208,1.0000,1.0000,1.0000
2024-07-06 02:04:00+00:00,29.3002,9.9300,118.2469,1.0000,1.0000,1.0000
2024-07-06 02:51:00+00:00,29.2946,9.9295,117.7734,1.0000,1.0000,1.0000
2024-07-06 03:38:00+00:00,29.2890,9.9289,117.3005,1.0000,1.0000,1.0000
2024-07-06 04:25:00+00:00,29.2834,9.9283,116.8281,1.0000,1.0000,1.0000
2024-07-06 05:12:00+00:00,29.2778,9.9278,116.3561,1.0000,1.0000,1.0000
2024-07-06 05:59:00+00:00,29.2723,9.9272,115.8847,1.0000,1.0000,1.0000
2024-07-06 06:46:00+00:00,29.2667,9.9267,115.4137,1.0000,1.0000,1.0000
2024-07-06 07:33:00+00:00,29.2611,9.9261,114.9433,1.0000,1.0000,1.0000
2024-07-06 08:20:00+00:00,29.2555,9.9255,114.4734,1.0000,1.0000,1.0000
2024-07-06 09:07:00+00:00,29.2499,9.9250,114.0040,1.0000,1.0000,1.0000
2024-07-06 09:54:00+00:00,29.2443,9.9244,113.5351,1.0000,1.0000,1.0000
2024-07-06 10:41:00+00:00,29.2387,9.9239,113.0667,1.0000,1.0000,1.0000
2024-07-06 11:28:00+00:00,29.2331,9.9233,112.5989,1.0000,1.0000,1.0000
2024-07-06 12:15:00+00:00,29.2276,9.9228,112.1316,1.0000,1.0000,1.0000
2024-07-06 13:02:00+00:00,29.2220,9.9222,111.6648,1.0000,1.0000,1.0000
2024-07-06 13:49:00+00:00,29.2164,9.9216,111.1985,1.0000,1.0000,1.0000
2024-07-06 14:36:00+00:00,29.2108,9.9211,110.7328,1.0000,1.0000,1.0000
2024-07-06 15:23:00+00:00,29.2052,9.9205,110.2676,1.0000,1.0000,1.0000
2024-07-06 16:10:00+00:00,29.1996,9.9200,109.8030,1.0000,1.0000,1.0000
2024-07-06 16:57:00+00:00,29.1940,9.9194,109.3390,1.0000,1.0000,1.0000
2024-07-06 17:44:00+00:00,29.1885,9.9188,108.8755,1.0000,1.0000,1.0000
2024-07-06 18:31:00+00:00,29.1829,9.9183,108.4125,1.0000,1.0000,1.0000
2024-07-06 19:18:00+00:00,29.1773,9.9177,107.9501,1.0000,1.0000,1.0000
2024-07-06 20:05:00+00:00,29.1717,9.9172,107.4883,1.0000,1.0000,1.0000
2024-07-06 20:52:00+00:00,29.1661,9.9166,107.0270,1.0000,1.0000,1.0000
2024-07-06 21:39:00+00:00,29.1605,9.9161,106.5663,1.0000,1.0000,1.0000
2024-07-06 22:26:00+00:00,29.1550,9.9155,106.1062,1.0000,1.0000,1.0000
2024-07-06 23:13:00+00:00,29.1494,9.9149,105.6467,1.0000,1.0000,1.0000
2024-07-07 00:00:00+00:00,29.1438,9.9144,105.1878,1.0000,1.0000,1.0000
2024-07-07 00:47:00+00:00,29.1382,9.9138,104.7294,1.0000,1.0000,1.0000
2024-07-07 01:34:00+00:00,29.1326,9.9133,104.2716,1.0000,1.0000,1.0000
2024-07-07 02:21:00+00:00,29.1270,9.9127,103.8145,1.0000,1.0000,1.0000
2024-07-07 03:08:00+00:00,29.1215,9.9121,103.3579,1.0000,1.0000,1.0000
2024-07-07 03:55:00+00:00,29.1159,9.9116,102.9019,1.0000,1.0000,1.0000
2024-07-07 04:42:00+00:00,29.1103,9.9110,102.4466,1.0000,1.0000,1.0000
2024-07-07 05:29:00+00:00,29.1047,9.9105,101.9918,1.0000,1.0000,1.0000
2024-07-07 06:16:00+00:00,29.0991,9.9099,101.5377,1.0000,1.0000,1.0000
2024-07-07 07:03:00+00:00,29.0936,9.9094,101.0841,1.0000,1.0000,1.0000
2024-07-07 07:50:00+00:00,29.0880,9.9088,100.6312,1.0000,1.0000,1.0000
2024-07-07 08:37:00+00:00,29.0824,9.9082,100.1789,1.0000,1.0000,1.0000
2024-07-07 09:24:00+00:00,29.0768,9.9077,99.7273,1.0000,1.0000,1.0000
2024-07-07 10:11:00+00:00,29.0712,9.9071,99.2762,1.0000,1.0000,1.0000
2024-07-07 10:58:00+00:00,29.0657,9.9066,98.8258,1.0000,1.0000,1.0000
2024-07-07 11:45:00+00:00,29.0601,9.9060,98.3761,1.0000,1.0000,1.0000
2024-07-07 12:32:00+00:00,29.0545,9.9055,97.9270,1.0000,1.0000,1.0000
2024-07-07 13:19:00+00:00,29.0489,9.9049,97.4785,1.0000,1.0000,1.0000
2024-07-07 14:06:00+00:00,29.0434,9.9043,97.0307,1.0000,1.0000,1.0000
2024-07-07 14:53:00+00:00,29.0378,9.9038,96.5835,1.0000,1.0000,1.0000
2024-07-07 15:40:00+00:00,29.0322,9.9032,96.1370,1.0000,1.0000,1.0000
2024-07-07 16:27:00+00:00,29.0266,9.9027,95.6911,1.0000,1.0000,1.0000
2024-07-07 17:14:00+00:00,29.0210,9.9021,95.2459,1.0000,1.0000,1.0000
2024-07-07 18:01:00+00:00,29.0155,9.9015,94.8013,1.0000,1.0000,1.0000
2024-07-07 18:48:00+00:00,29.0099,9.9010,94.3575,1.0000,1.0000,1.0000
2024-07-07 19:35:00+00:00,29.0043,9.9004,93.9143,1.0000,1.0000,1.0000
2024-07-07 20:22:00+00:00,28.9987,9.8999,93.4718,1.0000,1.0000,1.0000
2024-07-07 21:09:00+00:00,28.9932,9.8993,93.0299,1.0000,1.0000,1.0000
2024-07-07 21:56:00+00:00,28.9876,9.8988,92.5888,1.0000,1.0000,1.0000
2024-07-07 22:43:00+00:00,28.9820,9.8982,92.1483,1.0000,1.0000,1.0000
2024-07-07 23:30:00+00:00,28.9764,9.8976,91.7085,1.0000,1.0000,1.0000
2024-07-08 00:17:00+00:00,28.9709,9.8971,91.2694,1.0000,1.0000,1.0000
2024-07-08 01:04:00+00:00,28.9653,9.8965,90.8310,1.0000,1.0000,1.0000
2024-07-08 01:51:00+00:00,28.9597,9.8960,90.3933,1.0000,1.0000,1.0000
2024-07-08 02:38:00+00:00,28.9542,9.8954,89.9563,1.0000,1.0000,1.0000
2024-07-08 03:25:00+00:00,28.9486,9.8949,89.5200,1.0000,1.0000,1.0000
2024-07-08 04:12:00+00:00,28.9430,9.8943,89.0845,1.0000,1.0000,1.0000
2024-07-08 04:59:00+00:00,28.9374,9.8937,88.6496,1.0000,1.0000,1.0000
2024-07-08 05:46:00+00:00,28.9319,9.8932,88.2155,1.0000,1.0000,1.0000
2024-07-08 06:33:00+00:00,28.9263,9.8926,87.7820,1.0000,1.0000,1.0000
2024-07-08 07:20:00+00:00,28.9207,9.8921,87.3493,1.0000,1.0000,1.0000
2024-07-08 08:07:00+00:00,28.9152,9.8915,86.9174,1.0000,1.0000,1.0000
2024-07-08 08:54:00+00:00,28.9096,9.8910,86.4861,1.0000,1.0000,1.0000
2024-07-08 09:41:00+00:00,28.9040,9.8904,86.0556,1.0000,1.0000,1.0000
2024-07-08 10:28:00+00:00,28.8985,9.8898,85.6258,1.0000,1.0000,1.0000
2024-07-08 11:15:00+00:00,28.8929,9.8893,85.1968,1.0000,1.0000,1.0000
2024-07-08 12:02:00+00:00,28.8873,9.8887,84.7685,1.0000,1.0000,1.0000
2024-07-08 12:49:00+00:00,28.8817,9.8882,84.3410,1.0000,1.0000,1.0000
2024-07-08 13:36:00+00:00,28.8762,9.8876,83.9142,1.0000,1.0000,1.0000
2024-07-08 14:23:00+00:00,28.8706,9.8871,83.4882,1.0000,1.0000,1.0000
2024-07-08 15:10:00+00:00,28.8650,9.8865,83.0629,1.0000,1.0000,1.0000
2024-07-08 15:57:00+00:00,28.8595,9.8859,82.6384,1.0000,1.0000,1.0000
2024-07-08 16:44:00+00:00,28.8539,9.8854,82.2146,1.0000,1.0000,1.0000
2024-07-08 17:31:00+00:00,28.8483,9.8848,81.7916,1.0000,1.0000,1.0000
2024-07-08 18:18:00+00:00,28.8428,9.8843,81.3694,1.0000,1.0000,1.0000
2024-07-08 19:05:00+00:00,28.8372,9.8837,80.9480,1.0000,1.0000,1.0000
2024-07-08 19:52:00+00:00,28.8317,9.8832,80.5273,1.0000,1.0000,1.0000
2024-07-08 20:39:00+00:00,28.8261,9.8826,80.1074,1.0000,1.0000,1.0000
2024-07-08 21:26:00+00:00,28.8205,9.8821,79.6883,1.0000,1.0000,1.0000
2024-07-08 22:13:00+00:00,28.8150,9.8815,79.2700,1.0000,1.0000,1.0000
2024-07-08 23:00:00+00:00,28.8094,9.8809,78.8525,1.0000,1.0000,1.0000
2024-07-08 23:47:00+00:00,28.8038,9.8804,78.4358,1.0000,1.0000,1.0000
2024-07-09 00:34:00+00:00,28.7983,9.8798,78.0199,1.0000,1.0000,1.0000
2024-07-09 01:21:00+00:00,28.7927,9.8793,77.6047,1.0000,1.0000,1.0000
2024-07-09 02:08:00+00:00,28.7871,9.8787,77.1904,1.0000,1.0000,1.0000
2024-07-09 02:55:00+00:00,28.7816,9.8782,76.7769,1.0000,1.0000,1.0000
2024-07-09 03:42:00+00:00,28.7760,9.8776,76.3642,1.0000,1.0000,1.0000
2024-07-09 04:29:00+00:00,28.7705,9.8770,75.9523,1.0000,1.0000,1.0000
2024-07-09 05:16:00+00:00,28.7649,9.8765,75.5412,1.0000,1.0000,1.0000
2024-07-09 06:03:00+00:00,28.7593,9.8759,75.1310,1.0000,1.0000,1.0000
2024-07-09 06:50:00+00:00,28.7538,9.8754,74.7215,1.0000,1.0000,1.0000
2024-07-09 07:37:00+00:00,28.7482,9.8748,74.3129,1.0000,1.0000,1.0000
2024-07-09 08:24:00+00:00,28.7427,9.8743,73.9051,1.0000,1.0000,1.0000
