time,depth,sensor_id,TEMP,TEMP_QC,CNDC,CNDC_QC,PRES,PRES_QC
2024-05-13 02:00:00+00:00,400,SBE37SMP_400,13.7792,1.0000,2.7558,1.0000,13.7792,1.0000
2024-05-13 02:30:00+00:00,400,SBE37SMP_400,13.7780,1.0000,2.7556,1.0000,13.7780,1.0000
2024-05-13 03:00:00+00:00,400,SBE37SMP_400,13.7768,1.0000,2.7554,1.0000,13.7768,1.0000
2024-05-13 03:30:00+00:00,400,SBE37SMP_400,13.7757,1.0000,2.7551,1.0000,13.7757,1.0000
2024-05-13 04:00:00+00:00,400,SBE37SMP_400,13.7745,1.0000,2.7549,1.0000,13.7745,1.0000
2024-05-13 04:30:00+00:00,400,SBE37SMP_400,13.7733,1.0000,2.7547,1.0000,13.7733,1.0000
2024-05-13 05:00:00+00:00,400,SBE37SMP_400,13.7721,1.0000,2.7544,1.0000,13.7721,1.0000
2024-05-13 05:30:00+00:00,400,SBE37SMP_400,13.7710,1.0000,2.7542,1.0000,13.7710,1.0000
2024-05-13 06:00:00+00:00,400,SBE37SMP_400,13.7698,1.0000,2.7540,1.0000,13.7698,1.0000
2024-05-13 06:30:00+00:00,400,SBE37SMP_400,13.7686,1.0000,2.7537,1.0000,13.7686,1.0000
2024-05-13 07:00:00+00:00,400,SBE37SMP_400,13.7674,1.0000,2.7535,1.0000,13.7674,1.0000
2024-05-13 07:30:00+00:00,400,SBE37SMP_400,13.7663,1.0000,2.7533,1.0000,13.7663,1.0000
2024-05-13 08:00:00+00:00,400,SBE37SMP_400,13.7651,1.0000,2.7530,1.0000,13.7651,1.0000
2024-05-13 08:30:00+00:00,400,SBE37SMP_400,13.7639,1.0000,2.7528,1.0000,13.7639,1.0000
2024-05-13 09:00:00+00:00,400,SBE37SMP_400,13.7627,1.0000,2.7525,1.0000,13.7627,1.0000
2024-05-13 09:30:00+00:00,400,SBE37SMP_400,13.7616,1.0000,2.7523,1.0000,13.7616,1.0000
2024-05-13 10:00:00+00:00,400,SBE37SMP_400,13.7604,1.0000,2.7521,1.0000,13.7604,1.0000
2024-05-13 10:30:00+00:00,400,SBE37SMP_400,13.7592,1.0000,2.7518,1.0000,13.7592,1.0000
2024-05-13 11:00:00+00:00,400,SBE37SMP_400,13.7580,1.0000,2.7516,1.0000,13.7580,1.0000
2024-05-13 11:30:00+00:00,400,SBE37SMP_400,13.7568,1.0000,2.7514,1.0000,13.7568,1.0000
2024-05-13 12:00:00+00:00,400,SBE37SMP_400,13.7557,1.0000,2.7511,1.0000,13.7557,1.0000
2024-05-13 12:30:00+00:00,400,SBE37SMP_400,13.7545,1.0000,2.7509,1.0000,13.7545,1.0000
2024-05-13 13:00:00+00:00,400,SBE37SMP_400,13.7533,1.0000,2.7507,1.0000,13.7533,1.0000
2024-05-13 13:30:00+00:00,400,SBE37SMP_400,13.7521,1.0000,2.7504,1.0000,13.7521,1.0000
2024-05-13 14:00:00+00:00,400,SBE37SMP_400,13.7509,1.0000,2.7502,1.0000,13.7509,1.0000
2024-05-13 14:30:00+00:00,400,SBE37SMP_400,13.7498,1.0000,2.7500,1.0000,13.7498,1.0000
2024-05-13 15:00:00+00:00,400,SBE37SMP_400,13.7486,1.0000,2.7497,1.0000,13.7486,1.0000
2024-05-13 15:30:00+00:00,400,SBE37SMP_400,13.7474,1.0000,2.7495,1.0000,13.7474,1.0000
2024-05-13 16:00:00+00:00,400,SBE37SMP_400,13.7462,1.0000,2.7492,1.0000,13.7462,1.0000
2024-05-13 16:30:00+00:00,400,SBE37SMP_400,13.7450,1.0000,2.7490,1.0000,13.7450,1.0000
2024-05-13 17:00:00+00:00,400,SBE37SMP_400,13.7438,1.0000,2.7488,1.0000,13.7438,1.0000
2024-05-13 17:30:00+00:00,400,SBE37SMP_400,13.7426,1.0000,2.7485,1.0000,13.7426,1.0000
2024-05-13 18:00:00+00:00,400,SBE37SMP_400,13.7415,1.0000,2.7483,1.0000,13.7415,1.0000
2024-05-13 18:30:00+00:00,400,SBE37SMP_400,13.7403,1.0000,2.7481,1.0000,13.7403,1.0000
2024-05-13 19:00:00+00:00,400,SBE37SMP_400,13.7391,1.0000,2.7478,1.0000,13.7391,1.0000
2024-05-13 19:30:00+00:00,400,SBE37SMP_400,13.7379,1.0000,2.7476,1.0000,13.7379,1.0000
2024-05-13 20:00:00+00:00,400,SBE37SMP_400,13.7367,1.0000,2.7473,1.0000,13.7367,1.0000
2024-05-13 20:30:00+00:00,400,SBE37SMP_400,13.7355,1.0000,2.7471,1.0000,13.7355,1.0000
2024-05-13 21:00:00+00:00,400,SBE37SMP_400,13.7343,1.0000,2.7469,1.0000,13.7343,1.0000
2024-05-13 21:30:00+00:00,400,SBE37SMP_400,13.7331,1.0000,2.7466,1.0000,13.7331,1.0000
2024-05-13 22:00:00+00:00,400,SBE37SMP_400,13.7320,1.0000,2.7464,1.0000,13.7320,1.0000
2024-05-13 22:30:00+00:00,400,SBE37SMP_400,13.7308,1.0000,2.7462,1.0000,13.7308,1.0000
2024-05-13 23:00:00+00:00,400,SBE37SMP_400,13.7296,1.0000,2.7459,1.0000,13.7296,1.0000
2024-05-13 23:30:00+00:00,400,SBE37SMP_400,13.7284,1.0000,2.7457,1.0000,13.7284,1.0000
2024-05-14 00:00:00+00:00,400,SBE37SMP_400,13.7272,1.0000,2.7454,1.0000,13.7272,1.0000
2024-05-14 00:30:00+00:00,400,SBE37SMP_400,13.7260,1.0000,2.7452,1.0000,13.7260,1.0000
2024-05-14 01:00:00+00:00,400,SBE37SMP_400,13.7248,1.0000,2.7450,1.0000,13.7248,1.0000
2024-05-14 01:30:00+00:00,400,SBE37SMP_400,13.7236,1.0000,2.7447,1.0000,13.7236,1.0000
2024-05-14 02:00:00+00:00,400,SBE37SMP_400,13.7224,1.0000,2.7445,1.0000,13.7224,1.0000
2024-05-14 02:30:00+00:00,400,SBE37SMP_400,13.7212,1.0000,2.7442,1.0000,13.7212,1.0000
2024-05-14 03:00:00+00:00,400,SBE37SMP_400,13.7200,1.0000,2.7440,1.0000,13.7200,1.0000
2024-05-14 03:30:00+00:00,400,SBE37SMP_400,13.7188,1.0000,2.7438,1.0000,13.7188,1.0000
2024-05-14 04:00:00+00:00,400,SBE37SMP_400,13.7176,1.0000,2.7435,1.0000,13.7176,1.0000
2024-05-14 04:30:00+00:00,400,SBE37SMP_400,13.7164,1.0000,2.7433,1.0000,13.7164,1.0000
2024-05-14 05:00:00+00:00,400,SBE37SMP_400,13.7152,1.0000,2.7430,1.0000,13.7152,1.0000
2024-05-14 05:30:00+00:00,400,SBE37SMP_400,13.7140,1.0000,2.7428,1.0000,13.7140,1.0000
2024-05-14 06:00:00+00:00,400,SBE37SMP_400,13.7129,1.0000,2.7426,1.0000,13.7129,1.0000
2024-05-14 06:30:00+00:00,400,SBE37SMP_400,13.7117,1.0000,2.7423,1.0000,13.7117,1.0000
2024-05-14 07:00:00+00:00,400,SBE37SMP_400,13.7105,1.0000,2.7421,1.0000,13.7105,1.0000
2024-05-14 07:30:00+00:00,400,SBE37SMP_400,13.7093,1.0000,2.7419,1.0000,13.7093,1.0000
2024-05-14 08:00:00+00:00,400,SBE37SMP_400,13.7081,1.0000,2.7416,1.0000,13.7081,1.0000
2024-05-14 08:30:00+00:00,400,SBE37SMP_400,13.7069,1.0000,2.7414,1.0000,13.7069,1.0000
2024-05-14 09:00:00+00:00,400,SBE37SMP_400,13.7057,1.0000,2.7411,1.0000,13.7057,1.0000
2024-05-14 09:30:00+00:00,400,SBE37SMP_400,13.7045,1.0000,2.7409,1.0000,13.7045,1.0000
2024-05-14 10:00:00+00:00,400,SBE37SMP_400,13.7033,1.0000,2.7407,1.0000,13.7033,1.0000
2024-05-14 10:30:00+00:00,400,SBE37SMP_400,13.7021,1.0000,2.7404,1.0000,13.7021,1.0000
2024-05-14 11:00:00+00:00,400,SBE37SMP_400,13.7009,1.0000,2.7402,1.0000,13.7009,1.0000
2024-05-14 11:30:00+00:00,400,SBE37SMP_400,13.6996,1.0000,2.7399,1.0000,13.6996,1.0000
2024-05-14 12:00:00+00:00,400,SBE37SMP_400,13.6984,1.0000,2.7397,1.0000,13.6984,1.0000
2024-05-14 12:30:00+00:00,400,SBE37SMP_400,13.6972,1.0000,2.7394,1.0000,13.6972,1.0000
2024-05-14 13:00:00+00:00,400,SBE37SMP_400,13.6960,1.0000,2.7392,1.0000,13.6960,1.0000
2024-05-14 13:30:00+00:00,400,SBE37SMP_400,13.6948,1.0000,2.7390,1.0000,13.6948,1.0000
2024-05-14 14:00:00+00:00,400,SBE37SMP_400,13.6936,1.0000,2.7387,1.0000,13.6936,1.0000
2024-05-14 14:30:00+00:00,400,SBE37SMP_400,13.6924,1.0000,2.7385,1.0000,13.6924,1.0000
2024-05-14 15:00:00+00:00,400,SBE37SMP_400,13.6912,1.0000,2.7382,1.0000,13.6912,1.0000
2024-05-14 15:30:00+00:00,400,SBE37SMP_400,13.6900,1.0000,2.7380,1.0000,13.6900,1.0000
2024-05-14 16:00:00+00:00,400,SBE37SMP_400,13.6888,1.0000,2.7378,1.0000,13.6888,1.0000
2024-05-14 16:30:00+00:00,400,SBE37SMP_400,13.6876,1.0000,2.7375,1.0000,13.6876,1.0000
2024-05-14 17:00:00+00:00,400,SBE37SMP_400,13.6864,1.0000,2.7373,1.0000,13.6864,1.0000
2024-05-14 17:30:00+00:00,400,SBE37SMP_400,13.6852,1.0000,2.7370,1.0000,13.6852,1.0000
2024-05-14 18:00:00+00:00,400,SBE37SMP_400,13.6840,1.0000,2.7368,1.0000,13.6840,1.0000
2024-05-14 18:30:00+00:00,400,SBE37SMP_400,13.6828,1.0000,2.7366,1.0000,13.6828,1.0000
2024-05-14 19:00:00+00:00,400,SBE37SMP_400,13.6816,1.0000,2.7363,1.0000,13.6816,1.0000
2024-05-14 19:30:00+00:00,400,SBE37SMP_400,13.6803,1.0000,2.7361,1.0000,13.6803,1.0000
2024-05-14 20:00:00+00:00,400,SBE37SMP_400,13.6791,1.0000,2.7358,1.0000,13.6791,1.0000
2024-05-14 20:30:00+00:00,400,SBE37SMP_400,13.6779,1.0000,2.7356,1.0000,13.6779,1.0000
2024-05-14 21:00:00+00:00,400,SBE37SMP_400,13.6767,1.0000,2.7353,1.0000,13.6767,1.0000
2024-05-14 21:30:00+00:00,400,SBE37SMP_400,13.6755,1.0000,2.7351,1.0000,13.6755,1.0000
2024-05-14 22:00:00+00:00,400,SBE37SMP_400,13.6743,1.0000,2.7349,1.0000,13.6743,1.0000
2024-05-14 22:30:00+00:00,400,SBE37SMP_400,13.6731,1.0000,2.7346,1.0000,13.6731,1.0000
2024-05-14 23:00:00+00:00,400,SBE37SMP_400,13.6719,1.0000,2.7344,1.0000,13.6719,1.0000
2024-05-14 23:30:00+00:00,400,SBE37SMP_400,13.6706,1.0000,2.7341,1.0000,13.6706,1.0000
2024-05-15 00:00:00+00:00,400,SBE37SMP_400,13.6694,1.0000,2.7339,1.0000,13.6694,1.0000
2024-05-15 00:30:00+00:00,400,SBE37SMP_400,13.6682,1.0000,2.7336,1.0000,13.6682,1.0000
2024-05-15 01:00:00+00:00,400,SBE37SMP_400,13.6670,1.0000,2.7334,1.0000,13.6670,1.0000
2024-05-15 01:30:00+00:00,400,SBE37SMP_400,13.6658,1.0000,2.7332,1.0000,13.6658,1.0000
2024-05-15 02:00:00+00:00,400,SBE37SMP_400,13.6646,1.0000,2.7329,1.0000,13.6646,1.0000
2024-05-15 02:30:00+00:00,400,SBE37SMP_400,13.6633,1.0000,2.7327,1.0000,13.6633,1.0000
2024-05-15 03:00:00+00:00,400,SBE37SMP_400,13.6621,1.0000,2.7324,1.0000,13.6621,1.0000
2024-05-15 03:30:00+00:00,400,SBE37SMP_400,13.6609,1.0000,2.7322,1.0000,13.6609,1.0000
2024-05-15 04:00:00+00:00,400,SBE37SMP_400,13.6597,1.0000,2.7319,1.0000,13.6597,1.0000
2024-05-15 04:30:00+00:00,400,SBE37SMP_400,13.6585,1.0000,2.7317,1.0000,13.6585,1.0000
2024-05-15 05:00:00+00:00,400,SBE37SMP_400,13.6573,1.0000,2.7315,1.0000,13.6573,1.0000
2024-05-15 05:30:00+00:00,400,SBE37SMP_400,13.6560,1.0000,2.7312,1.0000,13.6560,1.0000
2024-05-15 06:00:00+00:00,400,SBE37SMP_400,13.6548,1.0000,2.7310,1.0000,13.6548,1.0000
2024-05-15 06:30:00+00:00,400,SBE37SMP_400,13.6536,1.0000,2.7307,1.0000,13.6536,1.0000
2024-05-15 07:00:00+00:00,400,SBE37SMP_400,13.6524,1.0000,2.7305,1.0000,13.6524,1.0000
2024-05-15 07:30:00+00:00,400,SBE37SMP_400,13.6512,1.0000,2.7302,1.0000,13.6512,1.0000
2024-05-15 08:00:00+00:00,400,SBE37SMP_400,13.6499,1.0000,2.7300,1.0000,13.6499,1.0000
2024-05-15 08:30:00+00:00,400,SBE37SMP_400,13.6487,1.0000,2.7297,1.0000,13.6487,1.0000
2024-05-15 09:00:00+00:00,400,SBE37SMP_400,13.6475,1.0000,2.7295,1.0000,13.6475,1.0000
2024-05-15 09:30:00+00:00,400,SBE37SMP_400,13.6463,1.0000,2.7293,1.0000,13.6463,1.0000
2024-05-15 10:00:00+00:00,400,SBE37SMP_400,13.6450,1.0000,2.7290,1.0000,13.6450,1.0000
2024-05-15 10:30:00+00:00,400,SBE37SMP_400,13.6438,1.0000,2.7288,1.0000,13.6438,1.0000
2024-05-15 11:00:00+00:00,400,SBE37SMP_400,13.6426,1.0000,2.7285,1.0000,13.6426,1.0000
2024-05-15 11:30:00+00:00,400,SBE37SMP_400,13.6414,1.0000,2.7283,1.0000,13.6414,1.0000
2024-05-15 12:00:00+00:00,400,SBE37SMP_400,13.6401,1.0000,2.7280,1.0000,13.6401,1.0000
2024-05-15 12:30:00+00:00,400,SBE37SMP_400,13.6389,1.0000,2.7278,1.0000,13.6389,1.0000
2024-05-15 13:00:00+00:00,400,SBE37SMP_400,13.6377,1.0000,2.7275,1.0000,13.6377,1.0000
2024-05-15 13:30:00+00:00,400,SBE37SMP_400,13.6365,1.0000,2.7273,1.0000,13.6365,1.0000
2024-05-15 14:00:00+00:00,400,SBE37SMP_400,13.6352,1.0000,2.7270,1.0000,13.6352,1.0000
2024-05-15 14:30:00+00:00,400,SBE37SMP_400,13.6340,1.0000,2.7268,1.0000,13.6340,1.0000
2024-05-15 15:00:00+00:00,400,SBE37SMP_400,13.6328,1.0000,2.7266,1.0000,13.6328,1.0000
2024-05-15 15:30:00+00:00,400,SBE37SMP_400,13.6315,1.0000,2.7263,1.0000,13.6315,1.0000
2024-05-15 16:00:00+00:00,400,SBE37SMP_400,13.6303,1.0000,2.7261,1.0000,13.6303,1.0000
2024-05-15 16:30:00+00:00,400,SBE37SMP_400,13.6291,1.0000,2.7258,1.0000,13.6291,1.0000
2024-05-15 17:00:00+00:00,400,SBE37SMP_400,13.6279,1.0000,2.7256,1.0000,13.6279,1.0000
2024-05-15 17:30:00+00:00,400,SBE37SMP_400,13.6266,1.0000,2.7253,1.0000,13.6266,1.0000
2024-05-15 18:00:00+00:00,400,SBE37SMP_400,13.6254,1.0000,2.7251,1.0000,13.6254,1.0000
2024-05-15 18:30:00+00:00,400,SBE37SMP_400,13.6242,1.0000,2.7248,1.0000,13.6242,1.0000
2024-05-15 19:00:00+00:00,400,SBE37SMP_400,13.6229,1.0000,2.7246,1.0000,13.6229,1.0000
2024-05-15 19:30:00+00:00,400,SBE37SMP_400,13.6217,1.0000,2.7243,1.0000,13.6217,1.0000
2024-05-15 20:00:00+00:00,400,SBE37SMP_400,13.6205,1.0000,2.7241,1.0000,13.6205,1.0000
2024-05-15 20:30:00+00:00,400,SBE37SMP_400,13.6192,1.0000,2.7238,1.0000,13.6192,1.0000
2024-05-15 21:00:00+00:00,400,SBE37SMP_400,13.6180,1.0000,2.7236,1.0000,13.6180,1.0000
2024-05-15 21:30:00+00:00,400,SBE37SMP_400,13.6168,1.0000,2.7234,1.0000,13.6168,1.0000
2024-05-15 22:00:00+00:00,400,SBE37SMP_400,13.6155,1.0000,2.7231,1.0000,13.6155,1.0000
2024-05-15 22:30:00+00:00,400,SBE37SMP_400,13.6143,1.0000,2.7229,1.0000,13.6143,1.0000
2024-05-15 23:00:00+00:00,400,SBE37SMP_400,13.6131,1.0000,2.7226,1.0000,13.6131,1.0000
2024-05-15 23:30:00+00:00,400,SBE37SMP_400,13.6118,1.0000,2.7224,1.0000,13.6118,1.0000
2024-05-16 00:00:00+00:00,400,SBE37SMP_400,13.6106,1.0000,2.7221,1.0000,13.6106,1.0000
2024-05-16 00:30:00+00:00,400,SBE37SMP_400,13.6093,1.0000,2.7219,1.0000,13.6093,1.0000
2024-05-16 01:00:00+00:00,400,SBE37SMP_400,13.6081,1.0000,2.7216,1.0000,13.6081,1.0000
2024-05-16 01:30:00+00:00,400,SBE37SMP_400,13.6069,1.0000,2.7214,1.0000,13.6069,1.0000
2024-05-16 02:00:00+00:00,400,SBE37SMP_400,13.6056,1.0000,2.7211,1.0000,13.6056,1.0000
2024-05-16 02:30:00+00:00,400,SBE37SMP_400,13.6044,1.0000,2.7209,1.0000,13.6044,1.0000
2024-05-16 03:00:00+00:00,400,SBE37SMP_400,13.6032,1.0000,2.7206,1.0000,13.6032,1.0000
2024-05-16 03:30:00+00:00,400,SBE37SMP_400,13.6019,1.0000,2.7204,1.0000,13.6019,1.0000
2024-05-16 04:00:00+00:00,400,SBE37SMP_400,13.6007,1.0000,2.7201,1.0000,13.6007,1.0000
2024-05-16 04:30:00+00:00,400,SBE37SMP_400,13.5994,1.0000,2.7199,1.0000,13.5994,1.0000
2024-05-16 05:00:00+00:00,400,SBE37SMP_400,13.5982,1.0000,2.7196,1.0000,13.5982,1.0000
2024-05-16 05:30:00+00:00,400,SBE37SMP_400,13.5969,1.0000,2.7194,1.0000,13.5969,1.0000
2024-05-16 06:00:00+00:00,400,SBE37SMP_400,13.5957,1.0000,2.7191,1.0000,13.5957,1.0000
2024-05-16 06:30:00+00:00,400,SBE37SMP_400,13.5945,1.0000,2.7189,1.0000,13.5945,1.0000
2024-05-16 07:00:00+00:00,400,SBE37SMP_400,13.5932,1.0000,2.7186,1.0000,13.5932,1.0000
2024-05-16 07:30:00+00:00,400,SBE37SMP_400,13.5920,1.0000,2.7184,1.0000,13.5920,1.0000
2024-05-16 08:00:00+00:00,400,SBE37SMP_400,13.5907,1.0000,2.7181,1.0000,13.5907,1.0000
2024-05-16 08:30:00+00:00,400,SBE37SMP_400,13.5895,1.0000,2.7179,1.0000,13.5895,1.0000
2024-05-16 09:00:00+00:00,400,SBE37SMP_400,13.5882,1.0000,2.7176,1.0000,13.5882,1.0000
2024-05-16 09:30:00+00:00,400,SBE37SMP_400,13.5870,1.0000,2.7174,1.0000,13.5870,1.0000
2024-05-16 10:00:00+00:00,400,SBE37SMP_400,13.5857,1.0000,2.7171,1.0000,13.5857,1.0000
2024-05-16 10:30:00+00:00,400,SBE37SMP_400,13.5845,1.0000,2.7169,1.0000,13.5845,1.0000
2024-05-16 11:00:00+00:00,400,SBE37SMP_400,13.5833,1.0000,2.7167,1.0000,13.5833,1.0000
2024-05-16 11:30:00+00:00,400,SBE37SMP_400,13.5820,1.0000,2.7164,1.0000,13.5820,1.0000
2024-05-16 12:00:00+00:00,400,SBE37SMP_400,13.5808,1.0000,2.7162,1.0000,13.5808,1.0000
2024-05-16 12:30:00+00:00,400,SBE37SMP_400,13.5795,1.0000,2.7159,1.0000,13.5795,1.0000
2024-05-16 13:00:00+00:00,400,SBE37SMP_400,13.5783,1.0000,2.7157,1.0000,13.5783,1.0000
2024-05-16 13:30:00+00:00,400,SBE37SMP_400,13.5770,1.0000,2.7154,1.0000,13.5770,1.0000
2024-05-16 14:00:00+00:00,400,SBE37SMP_400,13.5758,1.0000,2.7152,1.0000,13.5758,1.0000
2024-05-16 14:30:00+00:00,400,SBE37SMP_400,13.5745,1.0000,2.7149,1.0000,13.5745,1.0000
2024-05-16 15:00:00+00:00,400,SBE37SMP_400,13.5733,1.0000,2.7147,1.0000,13.5733,1.0000
2024-05-16 15:30:00+00:00,400,SBE37SMP_400,13.5720,1.0000,2.7144,1.0000,13.5720,1.0000
2024-05-16 16:00:00+00:00,400,SBE37SMP_400,13.5708,1.0000,2.7142,1.0000,13.5708,1.0000
2024-05-16 16:30:00+00:00,400,SBE37SMP_400,13.5695,1.0000,2.7139,1.0000,13.5695,1.0000
2024-05-16 17:00:00+00:00,400,SBE37SMP_400,13.5683,1.0000,2.7137,1.0000,13.5683,1.0000
2024-05-16 17:30:00+00:00,400,SBE37SMP_400,13.5670,1.0000,2.7134,1.0000,13.5670,1.0000
2024-05-16 18:00:00+00:00,400,SBE37SMP_400,13.5658,1.0000,2.7132,1.0000,13.5658,1.0000
2024-05-16 18:30:00+00:00,400,SBE37SMP_400,13.5645,1.0000,2.7129,1.0000,13.5645,1.0000
2024-05-16 19:00:00+00:00,400,SBE37SMP_400,13.5632,1.0000,2.7126,1.0000,13.5632,1.0000
2024-05-16 19:30:00+00:00,400,SBE37SMP_400,13.5620,1.0000,2.7124,1.0000,13.5620,1.0000
2024-05-16 20:00:00+00:00,400,SBE37SMP_400,13.5607,1.0000,2.7121,1.0000,13.5607,1.0000
2024-05-16 20:30:00+00:00,400,SBE37SMP_400,13.5595,1.0000,2.7119,1.0000,13.5595,1.0000
2024-05-16 21:00:00+00:00,400,SBE37SMP_400,13.5582,1.0000,2.7116,1.0000,13.5582,1.0000
2024-05-16 21:30:00+00:00,400,SBE37SMP_400,13.5570,1.0000,2.7114,1.0000,13.5570,1.0000
2024-05-16 22:00:00+00:00,400,SBE37SMP_400,13.5557,1.0000,2.7111,1.0000,13.5557,1.0000
2024-05-16 22:30:00+00:00,400,SBE37SMP_400,13.5545,1.0000,2.7109,1.0000,13.5545,1.0000
2024-05-16 23:00:00+00:00,400,SBE37SMP_400,13.5532,1.0000,2.7106,1.0000,13.5532,1.0000
2024-05-16 23:30:00+00:00,400,SBE37SMP_400,13.5519,1.0000,2.7104,1.0000,13.5519,1.0000
2024-05-17 00:00:00+00:00,400,SBE37SMP_400,13.5507,1.0000,2.7101,1.0000,13.5507,1.0000
2024-05-17 00:30:00+00:00,400,SBE37SMP_400,13.5494,1.0000,2.7099,1.0000,13.5494,1.0000
2024-05-17 01:00:00+00:00,400,SBE37SMP_400,13.5482,1.0000,2.7096,1.0000,13.5482,1.0000
2024-05-17 01:30:00+00:00,400,SBE37SMP_400,13.5469,1.0000,2.7094,1.0000,13.5469,1.0000
2024-05-17 02:00:00+00:00,400,SBE37SMP_400,13.5456,1.0000,2.7091,1.0000,13.5456,1.0000
2024-05-17 02:30:00+00:00,400,SBE37SMP_400,13.5444,1.0000,2.7089,1.0000,13.5444,1.0000
2024-05-17 03:00:00+00:00,400,SBE37SMP_400,13.5431,1.0000,2.7086,1.0000,13.5431,1.0000
2024-05-17 03:30:00+00:00,400,SBE37SMP_400,13.5419,1.0000,2.7084,1.0000,13.5419,1.0000
2024-05-17 04:00:00+00:00,400,SBE37SMP_400,13.5406,1.0000,2.7081,1.0000,13.5406,1.0000
2024-05-17 04:30:00+00:00,400,SBE37SMP_400,13.5393,1.0000,2.7079,1.0000,13.5393,1.0000
2024-05-17 05:00:00+00:00,400,SBE37SMP_400,13.5381,1.0000,2.7076,1.0000,13.5381,1.0000
2024-05-17 05:30:00+00:00,400,SBE37SMP_400,13.5368,1.0000,2.7074,1.0000,13.5368,1.0000
2024-05-17 06:00:00+00:00,400,SBE37SMP_400,13.5355,1.0000,2.7071,1.0000,13.5355,1.0000
2024-05-17 06:30:00+00:00,400,SBE37SMP_400,13.5343,1.0000,2.7069,1.0000,13.5343,1.0000
2024-05-17 07:00:00+00:00,400,SBE37SMP_400,13.5330,1.0000,2.7066,1.0000,13.5330,1.0000
2024-05-17 07:30:00+00:00,400,SBE37SMP_400,13.5317,1.0000,2.7063,1.0000,13.5317,1.0000
2024-05-17 08:00:00+00:00,400,SBE37SMP_400,13.5305,1.0000,2.7061,1.0000,13.5305,1.0000
2024-05-17 08:30:00+00:00,400,SBE37SMP_400,13.5292,1.0000,2.7058,1.0000,13.5292,1.0000
2024-05-17 09:00:00+00:00,400,SBE37SMP_400,13.5279,1.0000,2.7056,1.0000,13.5279,1.0000
2024-05-17 09:30:00+00:00,400,SBE37SMP_400,13.5267,1.0000,2.7053,1.0000,13.5267,1.0000
2024-05-17 10:00:00+00:00,400,SBE37SMP_400,13.5254,1.0000,2.7051,1.0000,13.5254,1.0000
2024-05-17 10:30:00+00:00,400,SBE37SMP_400,13.5241,1.0000,2.7048,1.0000,13.5241,1.0000
2024-05-17 11:00:00+00:00,400,SBE37SMP_400,13.5229,1.0000,2.7046,1.0000,13.5229,1.0000
2024-05-17 11:30:00+00:00,400,SBE37SMP_400,13.5216,1.0000,2.7043,1.0000,13.5216,1.0000
2024-05-17 12:00:00+00:00,400,SBE37SMP_400,13.5203,1.0000,2.7041,1.0000,13.5203,1.0000
2024-05-17 12:30:00+00:00,400,SBE37SMP_400,13.5191,1.0000,2.7038,1.0000,13.5191,1.0000
2024-05-17 13:00:00+00:00,400,SBE37SMP_400,13.5178,1.0000,2.7036,1.0000,13.5178,1.0000
2024-05-17 13:30:00+00:00,400,SBE37SMP_400,13.5165,1.0000,2.7033,1.0000,13.5165,1.0000
2024-05-17 14:00:00+00:00,400,SBE37SMP_400,13.5152,1.0000,2.7030,1.0000,13.5152,1.0000
2024-05-17 14:30:00+00:00,400,SBE37SMP_400,13.5140,1.0000,2.7028,1.0000,13.5140,1.0000
2024-05-17 15:00:00+00:00,400,SBE37SMP_400,13.5127,1.0000,2.7025,1.0000,13.5127,1.0000
2024-05-17 15:30:00+00:00,400,SBE37SMP_400,13.5114,1.0000,2.7023,1.0000,13.5114,1.0000
2024-05-17 16:00:00+00:00,400,SBE37SMP_400,13.5102,1.0000,2.7020,1.0000,13.5102,1.0000
2024-05-17 16:30:00+00:00,400,SBE37SMP_400,13.5089,1.0000,2.7018,1.0000,13.5089,1.0000
2024-05-17 17:00:00+00:00,400,SBE37SMP_400,13.5076,1.0000,2.7015,1.0000,13.5076,1.0000
2024-05-17 17:30:00+00:00,400,SBE37SMP_400,13.5063,1.0000,2.7013,1.0000,13.5063,1.0000
2024-05-17 18:00:00+00:00,400,SBE37SMP_400,13.5051,1.0000,2.7010,1.0000,13.5051,1.0000
2024-05-17 18:30:00+00:00,400,SBE37SMP_400,13.5038,1.0000,2.7008,1.0000,13.5038,1.0000
2024-05-17 19:00:00+00:00,400,SBE37SMP_400,13.5025,1.0000,2.7005,1.0000,13.5025,1.0000
2024-05-17 19:30:00+00:00,400,SBE37SMP_400,13.5012,1.0000,2.7002,1.0000,13.5012,1.0000
2024-05-17 20:00:00+00:00,400,SBE37SMP_400,13.5000,1.0000,2.7000,1.0000,13.5000,1.0000
2024-05-17 20:30:00+00:00,400,SBE37SMP_400,13.4987,1.0000,2.6997,1.0000,13.4987,1.0000
2024-05-17 21:00:00+00:00,400,SBE37SMP_400,13.4974,1.0000,2.6995,1.0000,13.4974,1.0000
2024-05-17 21:30:00+00:00,400,SBE37SMP_400,13.4961,1.0000,2.6992,1.0000,13.4961,1.0000
2024-05-17 22:00:00+00:00,400,SBE37SMP_400,13.4948,1.0000,2.6990,1.0000,13.4948,1.0000
2024-05-17 22:30:00+00:00,400,SBE37SMP_400,13.4936,1.0000,2.6987,1.0000,13.4936,1.0000
2024-05-17 23:00:00+00:00,400,SBE37SMP_400,13.4923,1.0000,2.6985,1.0000,13.4923,1.0000
2024-05-17 23:30:00+00:00,400,SBE37SMP_400,13.4910,1.0000,2.6982,1.0000,13.4910,1.0000
