time,depth,CSPD,CDIR,CSPD_QC,CDIR_QC
2024-08-12 22:00:00+00:00,50.0000,1.9772,298.6338,1,1
2024-08-12 22:30:00+00:00,50.0000,1.9780,298.6822,1,1
2024-08-12 23:00:00+00:00,50.0000,1.9788,298.7306,1,1
2024-08-12 23:30:00+00:00,50.0000,1.9797,298.7790,1,1
2024-08-13 00:00:00+00:00,50.0000,1.9805,298.8274,1,1
2024-08-13 00:30:00+00:00,50.0000,1.9813,298.8757,1,1
2024-08-13 01:00:00+00:00,50.0000,1.9821,298.9241,1,1
2024-08-13 01:30:00+00:00,50.0000,1.9829,298.9724,1,1
2024-08-13 02:00:00+00:00,50.0000,1.9837,299.0207,1,1
2024-08-13 02:30:00+00:00,50.0000,1.9845,299.0690,1,1
2024-08-13 03:00:00+00:00,50.0000,1.9853,299.1172,1,1
2024-08-13 03:30:00+00:00,50.0000,1.9861,299.1655,1,1
2024-08-13 04:00:00+00:00,50.0000,1.9869,299.2137,1,1
2024-08-13 04:30:00+00:00,50.0000,1.9877,299.2620,1,1
2024-08-13 05:00:00+00:00,50.0000,1.9885,299.3102,1,1
2024-08-13 05:30:00+00:00,50.0000,1.9893,299.3584,1,1
2024-08-13 06:00:00+00:00,50.0000,1.9901,299.4066,1,1
2024-08-13 06:30:00+00:00,50.0000,1.9909,299.4547,1,1
2024-08-13 07:00:00+00:00,50.0000,1.9917,299.5029,1,1
2024-08-13 07:30:00+00:00,50.0000,1.9925,299.5510,1,1
2024-08-13 08:00:00+00:00,50.0000,1.9933,299.5991,1,1
2024-08-13 08:30:00+00:00,50.0000,1.9941,299.6472,1,1
2024-08-13 09:00:00+00:00,50.0000,1.9949,299.6953,1,1
2024-08-13 09:30:00+00:00,50.0000,1.9957,299.7434,1,1
2024-08-13 10:00:00+00:00,50.0000,1.9965,299.7914,1,1
2024-08-13 10:30:00+00:00,50.0000,1.9973,299.8395,1,1
2024-08-13 11:00:00+00:00,50.0000,1.9981,299.8875,1,1
2024-08-13 11:30:00+00:00,50.0000,1.9989,299.9355,1,1
2024-08-13 12:00:00+00:00,50.0000,1.9997,299.9835,1,1
2024-08-13 12:30:00+00:00,50.0000,2.0005,300.0315,1,1
2024-08-13 13:00:00+00:00,50.0000,2.0013,300.0795,1,1
2024-08-13 13:30:00+00:00,50.0000,2.0021,300.1274,1,1
2024-08-13 14:00:00+00:00,50.0000,2.0029,300.1754,1,1
2024-08-13 14:30:00+00:00,50.0000,2.0037,300.2233,1,1
2024-08-13 15:00:00+00:00,50.0000,2.0045,300.2712,1,1
2024-08-13 15:30:00+00:00,50.0000,2.0053,300.3191,1,1
2024-08-13 16:00:00+00:00,50.0000,2.0061,300.3669,1,1
2024-08-13 16:30:00+00:00,50.0000,2.0069,300.4148,1,1
2024-08-13 17:00:00+00:00,50.0000,2.0077,300.4626,1,1
2024-08-13 17:30:00+00:00,50.0000,2.0085,300.5105,1,1
2024-08-13 18:00:00+00:00,50.0000,2.0093,300.5583,1,1
2024-08-13 18:30:00+00:00,50.0000,2.0101,300.6061,1,1
2024-08-13 19:00:00+00:00,50.0000,2.0109,300.6539,1,1
2024-08-13 19:30:00+00:00,50.0000,2.0117,300.7016,1,1
2024-08-13 20:00:00+00:00,50.0000,2.0125,300.7494,1,1
2024-08-13 20:30:00+00:00,50.0000,2.0133,300.7971,1,1
2024-08-13 21:00:00+00:00,50.0000,2.0141,300.8448,1,1
2024-08-13 21:30:00+00:00,50.0000,2.0149,300.8925,1,1
2024-08-13 22:00:00+00:00,50.0000,2.0157,300.9402,1,1
2024-08-13 22:30:00+00:00,50.0000,2.0165,300.9879,1,1
2024-08-13 23:00:00+00:00,50.0000,2.0173,301.0356,1,1
2024-08-13 23:30:00+00:00,50.0000,2.0181,301.0832,1,1
2024-08-14 00:00:00+00:00,50.0000,2.0188,301.1308,1,1
2024-08-14 00:30:00+00:00,50.0000,2.0196,301.1784,1,1
2024-08-14 01:00:00+00:00,50.0000,2.0204,301.2260,1,1
2024-08-14 01:30:00+00:00,50.0000,2.0212,301.2736,1,1
2024-08-14 02:00:00+00:00,50.0000,2.0220,301.3212,1,1
2024-08-14 02:30:00+00:00,50.0000,2.0228,301.3687,1,1
2024-08-14 03:00:00+00:00,50.0000,2.0236,301.4163,1,1
2024-08-14 03:30:00+00:00,50.0000,2.0244,301.4638,1,1
2024-08-14 04:00:00+00:00,50.0000,2.0252,301.5113,1,1
2024-08-14 04:30:00+00:00,50.0000,2.0260,301.5588,1,1
2024-08-14 05:00:00+00:00,50.0000,2.0268,301.6062,1,1
2024-08-14 05:30:00+00:00,50.0000,2.0276,301.6537,1,1
2024-08-14 06:00:00+00:00,50.0000,2.0284,301.7011,1,1
2024-08-14 06:30:00+00:00,50.0000,2.0291,301.7486,1,1
2024-08-14 07:00:00+00:00,50.0000,2.0299,301.7960,1,1
2024-08-14 07:30:00+00:00,50.0000,2.0307,301.8434,1,1
2024-08-14 08:00:00+00:00,50.0000,2.0315,301.8907,1,1
2024-08-14 08:30:00+00:00,50.0000,2.0323,301.9381,1,1
2024-08-14 09:00:00+00:00,50.0000,2.0331,301.9854,1,1
2024-08-14 09:30:00+00:00,50.0000,2.0339,302.0328,1,1
2024-08-14 10:00:00+00:00,50.0000,2.0347,302.0801,1,1
2024-08-14 10:30:00+00:00,50.0000,2.0355,302.1274,1,1
2024-08-14 11:00:00+00:00,50.0000,2.0362,302.1747,1,1
2024-08-14 11:30:00+00:00,50.0000,2.0370,302.2219,1,1
2024-08-14 12:00:00+00:00,50.0000,2.0378,302.2692,1,1
2024-08-14 12:30:00+00:00,50.0000,2.0386,302.3164,1,1
2024-08-14 13:00:00+00:00,50.0000,2.0394,302.3637,1,1
2024-08-14 13:30:00+00:00,50.0000,2.0402,302.4109,1,1
2024-08-14 14:00:00+00:00,50.0000,2.0410,302.4581,1,1
2024-08-14 14:30:00+00:00,50.0000,2.0418,302.5052,1,1
2024-08-14 15:00:00+00:00,50.0000,2.0425,302.5524,1,1
2024-08-14 15:30:00+00:00,50.0000,2.0433,302.5995,1,1
2024-08-14 16:00:00+00:00,50.0000,2.0441,302.6467,1,1
2024-08-14 16:30:00+00:00,50.0000,2.0449,302.6938,1,1
2024-08-14 17:00:00+00:00,50.0000,2.0457,302.7409,1,1
2024-08-14 17:30:00+00:00,50.0000,2.0465,302.7880,1,1
2024-08-14 18:00:00+00:00,50.0000,2.0473,302.8350,1,1
2024-08-14 18:30:00+00:00,50.0000,2.0480,302.8821,1,1
2024-08-14 19:00:00+00:00,50.0000,2.0488,302.9291,1,1
2024-08-14 19:30:00+00:00,50.0000,2.0496,302.9761,1,1
2024-08-14 20:00:00+00:00,50.0000,2.0504,303.0231,1,1
2024-08-14 20:30:00+00:00,50.0000,2.0512,303.0701,1,1
2024-08-14 21:00:00+00:00,50.0000,2.0520,303.1171,1,1
2024-08-14 21:30:00+00:00,50.0000,2.0527,303.1640,1,1
2024-08-14 22:00:00+00:00,50.0000,2.0535,303.2110,1,1
2024-08-14 22:30:00+00:00,50.0000,2.0543,303.2579,1,1
2024-08-14 23:00:00+00:00,50.0000,2.0551,303.3048,1,1
2024-08-14 23:30:00+00:00,50.0000,2.0559,303.3517,1,1
2024-08-15 00:00:00+00:00,50.0000,2.0566,303.3986,1,1
2024-08-15 00:30:00+00:00,50.0000,2.0574,303.4454,1,1
2024-08-15 01:00:00+00:00,50.0000,2.0582,303.4923,1,1
2024-08-15 01:30:00+00:00,50.0000,2.0590,303.5391,1,1
2024-08-15 02:00:00+00:00,50.0000,2.0598,303.5859,1,1
2024-08-15 02:30:00+00:00,50.0000,2.0605,303.6327,1,1
2024-08-15 03:00:00+00:00,50.0000,2.0613,303.6795,1,1
2024-08-15 03:30:00+00:00,50.0000,2.0621,303.7263,1,1
2024-08-15 04:00:00+00:00,50.0000,2.0629,303.7730,1,1
2024-08-15 04:30:00+00:00,50.0000,2.0637,303.8197,1,1
2024-08-15 05:00:00+00:00,50.0000,2.0644,303.8665,1,1
2024-08-15 05:30:00+00:00,50.0000,2.0652,303.9132,1,1
2024-08-15 06:00:00+00:00,50.0000,2.0660,303.9598,1,1
2024-08-15 06:30:00+00:00,50.0000,2.0668,304.0065,1,1
2024-08-15 07:00:00+00:00,50.0000,2.0676,304.0532,1,1
2024-08-15 07:30:00+00:00,50.0000,2.0683,304.0998,1,1
2024-08-15 08:00:00+00:00,50.0000,2.0691,304.1464,1,1
2024-08-15 08:30:00+00:00,50.0000,2.0699,304.1930,1,1
2024-08-15 09:00:00+00:00,50.0000,2.0707,304.2396,1,1
2024-08-15 09:30:00+00:00,50.0000,2.0714,304.2862,1,1
2024-08-15 10:00:00+00:00,50.0000,2.0722,304.3328,1,1
2024-08-15 10:30:00+00:00,50.0000,2.0730,304.3793,1,1
2024-08-15 11:00:00+00:00,50.0000,2.0738,304.4258,1,1
2024-08-15 11:30:00+00:00,50.0000,2.0745,304.4724,1,1
2024-08-15 12:00:00+00:00,50.0000,2.0753,304.5188,1,1
2024-08-15 12:30:00+00:00,50.0000,2.0761,304.5653,1,1
2024-08-15 13:00:00+00:00,50.0000,2.0769,304.6118,1,1
2024-08-15 13:30:00+00:00,50.0000,2.0776,304.6582,1,1
2024-08-15 14:00:00+00:00,50.0000,2.0784,304.7047,1,1
2024-08-15 14:30:00+00:00,50.0000,2.0792,304.7511,1,1
2024-08-15 15:00:00+00:00,50.0000,2.0800,304.7975,1,1
2024-08-15 15:30:00+00:00,50.0000,2.0807,304.8439,1,1
2024-08-15 16:00:00+00:00,50.0000,2.0815,304.8902,1,1
2024-08-15 16:30:00+00:00,50.0000,2.0823,304.9366,1,1
2024-08-15 17:00:00+00:00,50.0000,2.0830,304.9829,1,1
2024-08-15 17:30:00+00:00,50.0000,2.0838,305.0292,1,1
2024-08-15 18:00:00+00:00,50.0000,2.0846,305.0755,1,1
2024-08-15 18:30:00+00:00,50.0000,2.0854,305.1218,1,1
2024-08-15 19:00:00+00:00,50.0000,2.0861,305.1681,1,1
2024-08-15 19:30:00+00:00,50.0000,2.0869,305.2144,1,1
2024-08-15 20:00:00+00:00,50.0000,2.0877,305.2606,1,1
2024-08-15 20:30:00+00:00,50.0000,2.0884,305.3068,1,1
2024-08-15 21:00:00+00:00,50.0000,2.0892,305.3530,1,1
2024-08-15 21:30:00+00:00,50.0000,2.0900,305.3992,1,1
2024-08-15 22:00:00+00:00,50.0000,2.0908,305.4454,1,1
2024-08-15 22:30:00+00:00,50.0000,2.0915,305.4916,1,1
2024-08-15 23:00:00+00:00,50.0000,2.0923,305.5377,1,1
2024-08-15 23:30:00+00:00,50.0000,2.0931,305.5838,1,1
2024-08-16 00:00:00+00:00,50.0000,2.0938,305.6299,1,1
2024-08-16 00:30:00+00:00,50.0000,2.0946,305.6760,1,1
2024-08-16 01:00:00+00:00,50.0000,2.0954,305.7221,1,1
2024-08-16 01:30:00+00:00,50.0000,2.0961,305.7682,1,1
2024-08-16 02:00:00+00:00,50.0000,2.0969,305.8142,1,1
2024-08-16 02:30:00+00:00,50.0000,2.0977,305.8603,1,1
2024-08-16 03:00:00+00:00,50.0000,2.0984,305.9063,1,1
2024-08-16 03:30:00+00:00,50.0000,2.0992,305.9523,1,1
2024-08-16 04:00:00+00:00,50.0000,2.1000,305.9983,1,1
2024-08-16 04:30:00+00:00,50.0000,2.1007,306.0442,1,1
2024-08-16 05:00:00+00:00,50.0000,2.1015,306.0902,1,1
2024-08-16 05:30:00+00:00,50.0000,2.1023,306.1361,1,1
2024-08-16 06:00:00+00:00,50.0000,2.1030,306.1820,1,1
2024-08-16 06:30:00+00:00,50.0000,2.1038,306.2279,1,1
2024-08-16 07:00:00+00:00,50.0000,2.1046,306.2738,1,1
2024-08-16 07:30:00+00:00,50.0000,2.1053,306.3197,1,1
2024-08-16 08:00:00+00:00,50.0000,2.1061,306.3655,1,1
2024-08-16 08:30:00+00:00,50.0000,2.1069,306.4114,1,1
2024-08-16 09:00:00+00:00,50.0000,2.1076,306.4572,1,1
2024-08-16 09:30:00+00:00,50.0000,2.1084,306.5030,1,1
2024-08-16 10:00:00+00:00,50.0000,2.1091,306.5488,1,1
2024-08-16 10:30:00+00:00,50.0000,2.1099,306.5946,1,1
2024-08-16 11:00:00+00:00,50.0000,2.1107,306.6403,1,1
2024-08-16 11:30:00+00:00,50.0000,2.1114,306.6861,1,1
2024-08-16 12:00:00+00:00,50.0000,2.1122,306.7318,1,1
2024-08-16 12:30:00+00:00,50.0000,2.1130,306.7775,1,1
2024-08-16 13:00:00+00:00,50.0000,2.1137,306.8232,1,1
2024-08-16 13:30:00+00:00,50.0000,2.1145,306.8689,1,1
2024-08-16 14:00:00+00:00,50.0000,2.1152,306.9145,1,1
2024-08-16 14:30:00+00:00,50.0000,2.1160,306.9602,1,1
2024-08-16 15:00:00+00:00,50.0000,2.1168,307.0058,1,1
2024-08-16 15:30:00+00:00,50.0000,2.1175,307.0514,1,1
2024-08-16 16:00:00+00:00,50.0000,2.1183,307.0970,1,1
2024-08-16 16:30:00+00:00,50.0000,2.1190,307.1426,1,1
2024-08-16 17:00:00+00:00,50.0000,2.1198,307.1881,1,1
2024-08-16 17:30:00+00:00,50.0000,2.1206,307.2337,1,1
2024-08-16 18:00:00+00:00,50.0000,2.1213,307.2792,1,1
2024-08-16 18:30:00+00:00,50.0000,2.1221,307.3247,1,1
2024-08-16 19:00:00+00:00,50.0000,2.1228,307.3702,1,1
2024-08-16 19:30:00+00:00,50.0000,2.1236,307.4157,1,1
2024-08-16 20:00:00+00:00,50.0000,2.1244,307.4612,1,1
2024-08-16 20:30:00+00:00,50.0000,2.1251,307.5066,1,1
2024-08-16 21:00:00+00:00,50.0000,2.1259,307.5521,1,1
2024-08-16 21:30:00+00:00,50.0000,2.1266,307.5975,1,1
2024-08-16 22:00:00+00:00,50.0000,2.1274,307.6429,1,1
2024-08-16 22:30:00+00:00,50.0000,2.1281,307.6883,1,1
2024-08-16 23:00:00+00:00,50.0000,2.1289,307.7336,1,1
2024-08-16 23:30:00+00:00,50.0000,2.1296,307.7790,1,1
2024-08-17 00:00:00+00:00,50.0000,2.1304,307.8243,1,1
2024-08-17 00:30:00+00:00,50.0000,2.1312,307.8696,1,1
2024-08-17 01:00:00+00:00,50.0000,2.1319,307.9149,1,1
2024-08-17 01:30:00+00:00,50.0000,2.1327,307.9602,1,1
2024-08-17 02:00:00+00:00,50.0000,2.1334,308.0055,1,1
2024-08-17 02:30:00+00:00,50.0000,2.1342,308.0507,1,1
2024-08-17 03:00:00+00:00,50.0000,2.1349,308.0960,1,1
2024-08-17 03:30:00+00:00,50.0000,2.1357,308.1412,1,1
2024-08-17 04:00:00+00:00,50.0000,2.1364,308.1864,1,1
2024-08-17 04:30:00+00:00,50.0000,2.1372,308.2316,1,1
2024-08-17 05:00:00+00:00,50.0000,2.1379,308.2767,1,1
2024-08-17 05:30:00+00:00,50.0000,2.1387,308.3219,1,1
2024-08-17 06:00:00+00:00,50.0000,2.1395,308.3670,1,1
2024-08-17 06:30:00+00:00,50.0000,2.1402,308.4122,1,1
2024-08-17 07:00:00+00:00,50.0000,2.1410,308.4573,1,1
2024-08-17 07:30:00+00:00,50.0000,2.1417,308.5023,1,1
2024-08-17 08:00:00+00:00,50.0000,2.1425,308.5474,1,1
2024-08-17 08:30:00+00:00,50.0000,2.1432,308.5925,1,1
2024-08-17 09:00:00+00:00,50.0000,2.1440,308.6375,1,1
2024-08-17 09:30:00+00:00,50.0000,2.1447,308.6825,1,1
2024-08-17 10:00:00+00:00,50.0000,2.1455,308.7275,1,1
2024-08-17 10:30:00+00:00,50.0000,2.1462,308.7725,1,1
2024-08-17 11:00:00+00:00,50.0000,2.1470,308.8175,1,1
2024-08-17 11:30:00+00:00,50.0000,2.1477,308.8625,1,1
2024-08-17 12:00:00+00:00,50.0000,2.1485,308.9074,1,1
2024-08-17 12:30:00+00:00,50.0000,2.1492,308.9523,1,1
2024-08-17 13:00:00+00:00,50.0000,2.1500,308.9972,1,1
2024-08-17 13:30:00+00:00,50.0000,2.1507,309.0421,1,1
2024-08-17 14:00:00+00:00,50.0000,2.1514,309.0870,1,1
2024-08-17 14:30:00+00:00,50.0000,2.1522,309.1318,1,1
2024-08-17 15:00:00+00:00,50.0000,2.1529,309.1767,1,1
2024-08-17 15:30:00+00:00,50.0000,2.1537,309.2215,1,1
2024-08-17 16:00:00+00:00,50.0000,2.1544,309.2663,1,1
2024-08-17 16:30:00+00:00,50.0000,2.1552,309.3111,1,1
2024-08-17 17:00:00+00:00,50.0000,2.1559,309.3559,1,1
2024-08-17 17:30:00+00:00,50.0000,2.1567,309.4006,1,1
2024-08-17 18:00:00+00:00,50.0000,2.1574,309.4454,1,1
2024-08-17 18:30:00+00:00,50.0000,2.1582,309.4901,1,1
2024-08-17 19:00:00+00:00,50.0000,2.1589,309.5348,1,1
2024-08-17 19:30:00+00:00,50.0000,2.1597,309.5795,1,1
2024-08-17 20:00:00+00:00,50.0000,2.1604,309.6242,1,1
2024-08-17 20:30:00+00:00,50.0000,2.1611,309.6688,1,1
2024-08-17 21:00:00+00:00,50.0000,2.1619,309.7135,1,1
2024-08-17 21:30:00+00:00,50.0000,2.1626,309.7581,1,1
2024-08-17 22:00:00+00:00,50.0000,2.1634,309.8027,1,1
2024-08-17 22:30:00+00:00,50.0000,2.1641,309.8473,1,1
2024-08-17 23:00:00+00:00,50.0000,2.1649,309.8919,1,1
2024-08-17 23:30:00+00:00,50.0000,2.1656,309.9364,1,1
2024-08-18 00:00:00+00:00,50.0000,2.1663,309.9810,1,1
2024-08-18 00:30:00+00:00,50.0000,2.1671,310.0255,1,1
2024-08-18 01:00:00+00:00,50.0000,2.1678,310.0700,1,1
2024-08-18 01:30:00+00:00,50.0000,2.1686,310.1145,1,1
2024-08-18 02:00:00+00:00,50.0000,2.1693,310.1590,1,1
2024-08-18 02:30:00+00:00,50.0000,2.1701,310.2034,1,1
2024-08-18 03:00:00+00:00,50.0000,2.1708,310.2479,1,1
2024-08-18 03:30:00+00:00,50.0000,2.1715,310.2923,1,1
2024-08-18 04:00:00+00:00,50.0000,2.1723,310.3367,1,1
2024-08-18 04:30:00+00:00,50.0000,2.1730,310.3811,1,1
2024-08-18 05:00:00+00:00,50.0000,2.1738,310.4255,1,1
2024-08-18 05:30:00+00:00,50.0000,2.1745,310.4699,1,1
2024-08-18 06:00:00+00:00,50.0000,2.1752,310.5142,1,1
2024-08-18 06:30:00+00:00,50.0000,2.1760,310.5585,1,1
2024-08-18 07:00:00+00:00,50.0000,2.1767,310.6028,1,1
2024-08-18 07:30:00+00:00,50.0000,2.1775,310.6471,1,1
2024-08-18 08:00:00+00:00,50.0000,2.1782,310.6914,1,1
2024-08-18 08:30:00+00:00,50.0000,2.1789,310.7357,1,1
2024-08-18 09:00:00+00:00,50.0000,2.1797,310.7799,1,1
2024-08-18 09:30:00+00:00,50.0000,2.1804,310.8241,1,1
2024-08-18 10:00:00+00:00,50.0000,2.1811,310.8683,1,1
2024-08-18 10:30:00+00:00,50.0000,2.1819,310.9125,1,1
2024-08-18 11:00:00+00:00,50.0000,2.1826,310.9567,1,1
2024-08-18 11:30:00+00:00,50.0000,2.1833,311.0009,1,1
2024-08-18 12:00:00+00:00,50.0000,2.1841,311.0450,1,1
2024-08-18 12:30:00+00:00,50.0000,2.1848,311.0891,1,1
2024-08-18 13:00:00+00:00,50.0000,2.1856,311.1332,1,1
2024-08-18 13:30:00+00:00,50.0000,2.1863,311.1773,1,1
2024-08-18 14:00:00+00:00,50.0000,2.1870,311.2214,1,1
2024-08-18 14:30:00+00:00,50.0000,2.1878,311.2655,1,1
2024-08-18 15:00:00+00:00,50.0000,2.1885,311.3095,1,1
2024-08-18 15:30:00+00:00,50.0000,2.1892,311.3535,1,1
2024-08-18 16:00:00+00:00,50.0000,2.1900,311.3975,1,1
2024-08-18 16:30:00+00:00,50.0000,2.1907,311.4415,1,1
2024-08-18 17:00:00+00:00,50.0000,2.1914,311.4855,1,1
2024-08-18 17:30:00+00:00,50.0000,2.1922,311.5295,1,1
2024-08-18 18:00:00+00:00,50.0000,2.1929,311.5734,1,1
2024-08-18 18:30:00+00:00,50.0000,2.1936,311.6173,1,1
2024-08-18 19:00:00+00:00,50.0000,2.1944,311.6612,1,1
2024-08-18 19:30:00+00:00,50.0000,2.1951,311.7051,1,1
2024-08-18 20:00:00+00:00,50.0000,2.1958,311.7490,1,1
2024-08-18 20:30:00+00:00,50.0000,2.1965,311.7928,1,1
2024-08-18 21:00:00+00:00,50.0000,2.1973,311.8367,1,1
2024-08-18 21:30:00+00:00,50.0000,2.1980,311.8805,1,1
2024-08-18 22:00:00+00:00,50.0000,2.1987,311.9243,1,1
2024-08-18 22:30:00+00:00,50.0000,2.1995,311.9681,1,1
2024-08-18 23:00:00+00:00,50.0000,2.2002,312.0119,1,1
2024-08-18 23:30:00+00:00,50.0000,2.2009,312.0556,1,1
2024-08-19 00:00:00+00:00,50.0000,2.2017,312.0994,1,1
2024-08-19 00:30:00+00:00,50.0000,2.2024,312.1431,1,1
2024-08-19 01:00:00+00:00,50.0000,2.2031,312.1868,1,1
2024-08-19 01:30:00+00:00,50.0000,2.2038,312.2305,1,1
2024-08-19 02:00:00+00:00,50.0000,2.2046,312.2741,1,1
2024-08-19 02:30:00+00:00,50.0000,2.2053,312.3178,1,1
2024-08-19 03:00:00+00:00,50.0000,2.2060,312.3614,1,1
2024-08-19 03:30:00+00:00,50.0000,2.2068,312.4051,1,1
2024-08-19 04:00:00+00:00,50.0000,2.2075,312.4487,1,1
2024-08-19 04:30:00+00:00,50.0000,2.2082,312.4922,1,1
2024-08-19 05:00:00+00:00,50.0000,2.2089,312.5358,1,1
2024-08-19 05:30:00+00:00,50.0000,2.2097,312.5794,1,1
2024-08-19 06:00:00+00:00,50.0000,2.2104,312.6229,1,1
2024-08-19 06:30:00+00:00,50.0000,2.2111,312.6664,1,1
2024-08-19 07:00:00+00:00,50.0000,2.2118,312.7099,1,1
2024-08-19 07:30:00+00:00,50.0000,2.2126,312.7534,1,1
2024-08-19 08:00:00+00:00,50.0000,2.2133,312.7969,1,1
2024-08-19 08:30:00+00:00,50.0000,2.2140,312.8403,1,1
2024-08-19 09:00:00+00:00,50.0000,2.2147,312.8838,1,1
2024-08-19 09:30:00+00:00,50.0000,2.2155,312.9272,1,1
2024-08-19 10:00:00+00:00,50.0000,2.2162,312.9706,1,1
2024-08-19 10:30:00+00:00,50.0000,2.2169,313.0140,1,1
2024-08-19 11:00:00+00:00,50.0000,2.2176,313.0573,1,1
2024-08-19 11:30:00+00:00,50.0000,2.2183,313.1007,1,1
2024-08-19 12:00:00+00:00,50.0000,2.2191,313.1440,1,1
2024-08-19 12:30:00+00:00,50.0000,2.2198,313.1873,1,1
2024-08-19 13:00:00+00:00,50.0000,2.2205,313.2306,1,1
2024-08-19 13:30:00+00:00,50.0000,2.2212,313.2739,1,1
2024-08-19 14:00:00+00:00,50.0000,2.2220,313.3171,1,1
2024-08-19 14:30:00+00:00,50.0000,2.2227,313.3604,1,1
2024-08-19 15:00:00+00:00,50.0000,2.2234,313.4036,1,1
2024-08-19 15:30:00+00:00,50.0000,2.2241,313.4468,1,1
2024-08-19 16:00:00+00:00,50.0000,2.2248,313.4900,1,1
2024-08-19 16:30:00+00:00,50.0000,2.2256,313.5332,1,1
2024-08-19 17:00:00+00:00,50.0000,2.2263,313.5764,1,1
2024-08-19 17:30:00+00:00,50.0000,2.2270,313.6195,1,1
2024-08-19 18:00:00+00:00,50.0000,2.2277,313.6626,1,1
2024-08-19 18:30:00+00:00,50.0000,2.2284,313.7057,1,1
2024-08-19 19:00:00+00:00,50.0000,2.2291,313.7488,1,1
2024-08-19 19:30:00+00:00,50.0000,2.2299,313.7919,1,1
2024-08-19 20:00:00+00:00,50.0000,2.2306,313.8350,1,1
2024-08-19 20:30:00+00:00,50.0000,2.2313,313.8780,1,1
2024-08-19 21:00:00+00:00,50.0000,2.2320,313.9210,1,1
2024-08-19 21:30:00+00:00,50.0000,2.2327,313.9640,1,1
2024-08-19 22:00:00+00:00,50.0000,2.2335,314.0070,1,1
2024-08-19 22:30:00+00:00,50.0000,2.2342,314.0500,1,1
2024-08-19 23:00:00+00:00,50.0000,2.2349,314.0930,1,1
2024-08-19 23:30:00+00:00,50.0000,2.2356,314.1359,1,1
2024-08-20 00:00:00+00:00,50.0000,2.2363,314.1788,1,1
2024-08-20 00:30:00+00:00,50.0000,2.2370,314.2217,1,1
2024-08-20 01:00:00+00:00,50.0000,2.2377,314.2646,1,1
2024-08-20 01:30:00+00:00,50.0000,2.2385,314.3075,1,1
2024-08-20 02:00:00+00:00,50.0000,2.2392,314.3503,1,1
2024-08-20 02:30:00+00:00,50.0000,2.2399,314.3932,1,1
2024-08-20 03:00:00+00:00,50.0000,2.2406,314.4360,1,1
2024-08-20 03:30:00+00:00,50.0000,2.2413,314.4788,1,1
2024-08-20 04:00:00+00:00,50.0000,2.2420,314.5216,1,1
2024-08-20 04:30:00+00:00,50.0000,2.2427,314.5643,1,1
2024-08-20 05:00:00+00:00,50.0000,2.2435,314.6071,1,1
2024-08-20 05:30:00+00:00,50.0000,2.2442,314.6498,1,1
2024-08-20 06:00:00+00:00,50.0000,2.2449,314.6925,1,1
2024-08-20 06:30:00+00:00,50.0000,2.2456,314.7352,1,1
2024-08-20 07:00:00+00:00,50.0000,2.2463,314.7779,1,1
2024-08-20 07:30:00+00:00,50.0000,2.2470,314.8206,1,1
2024-08-20 08:00:00+00:00,50.0000,2.2477,314.8632,1,1
2024-08-20 08:30:00+00:00,50.0000,2.2484,314.9058,1,1
2024-08-20 09:00:00+00:00,50.0000,2.2491,314.9484,1,1
2024-08-20 09:30:00+00:00,50.0000,2.2499,314.9910,1,1
2024-08-20 10:00:00+00:00,50.0000,2.2506,315.0336,1,1
2024-08-20 10:30:00+00:00,50.0000,2.2513,315.0762,1,1
2024-08-20 11:00:00+00:00,50.0000,2.2520,315.1187,1,1
2024-08-20 11:30:00+00:00,50.0000,2.2527,315.1612,1,1
2024-08-20 12:00:00+00:00,50.0000,2.2534,315.2037,1,1
2024-08-20 12:30:00+00:00,50.0000,2.2541,315.2462,1,1
2024-08-20 13:00:00+00:00,50.0000,2.2548,315.2887,1,1
2024-08-20 13:30:00+00:00,50.0000,2.2555,315.3312,1,1
2024-08-20 14:00:00+00:00,50.0000,2.2562,315.3736,1,1
2024-08-20 14:30:00+00:00,50.0000,2.2569,315.4160,1,1
2024-08-20 15:00:00+00:00,50.0000,2.2576,315.4584,1,1
2024-08-20 15:30:00+00:00,50.0000,2.2583,315.5008,1,1
2024-08-20 16:00:00+00:00,50.0000,2.2591,315.5432,1,1
2024-08-20 16:30:00+00:00,50.0000,2.2598,315.5855,1,1
2024-08-20 17:00:00+00:00,50.0000,2.2605,315.6279,1,1
2024-08-20 17:30:00+00:00,50.0000,2.2612,315.6702,1,1
2024-08-20 18:00:00+00:00,50.0000,2.2619,315.7125,1,1
2024-08-20 18:30:00+00:00,50.0000,2.2626,315.7548,1,1
2024-08-20 19:00:00+00:00,50.0000,2.2633,315.7970,1,1
2024-08-20 19:30:00+00:00,50.0000,2.2640,315.8393,1,1
2024-08-20 20:00:00+00:00,50.0000,2.2647,315.8815,1,1
2024-08-20 20:30:00+00:00,50.0000,2.2654,315.9237,1,1
2024-08-20 21:00:00+00:00,50.0000,2.2661,315.9659,1,1
2024-08-20 21:30:00+00:00,50.0000,2.2668,316.0081,1,1
2024-08-20 22:00:00+00:00,50.0000,2.2675,316.0503,1,1
2024-08-20 22:30:00+00:00,50.0000,2.2682,316.0924,1,1
2024-08-20 23:00:00+00:00,50.0000,2.2689,316.1345,1,1
2024-08-20 23:30:00+00:00,50.0000,2.2696,316.1766,1,1
