time,depth,latitude,longitude,CSPD,CDIR,CSPD_QC,CDIR_QC
2024-01-02 19:30:00+00:00,50.0000,41.2317,1.8440,0.3745,157.5325,1,1
2024-01-02 20:00:00+00:00,50.0000,41.2302,1.8442,0.3787,157.2756,1,1
2024-01-02 20:30:00+00:00,50.0000,41.2288,1.8445,0.3830,157.0188,1,1
2024-01-02 21:00:00+00:00,50.0000,41.2273,1.8447,0.3873,156.7620,1,1
2024-01-02 21:30:00+00:00,50.0000,41.2259,1.8449,0.3916,156.5053,1,1
2024-01-02 22:00:00+00:00,50.0000,41.2244,1.8452,0.3959,156.2486,1,1
2024-01-02 22:30:00+00:00,50.0000,41.2230,1.8454,0.4001,155.9920,1,1
2024-01-02 23:00:00+00:00,50.0000,41.2215,1.8456,0.4044,155.7354,1,1
2024-01-02 23:30:00+00:00,50.0000,41.2200,1.8459,0.4087,155.4789,1,1
2024-01-03 00:00:00+00:00,50.0000,41.2185,1.8461,0.4130,155.2224,1,1
2024-01-03 00:30:00+00:00,50.0000,41.2171,1.8463,0.4172,154.9659,1,1
2024-01-03 01:00:00+00:00,50.0000,41.2156,1.8465,0.4215,154.7096,1,1
2024-01-03 01:30:00+00:00,50.0000,41.2141,1.8468,0.4258,154.4532,1,1
2024-01-03 02:00:00+00:00,50.0000,41.2126,1.8470,0.4301,154.1970,1,1
2024-01-03 02:30:00+00:00,50.0000,41.2111,1.8472,0.4343,153.9407,1,1
2024-01-03 03:00:00+00:00,50.0000,41.2096,1.8475,0.4386,153.6846,1,1
2024-01-03 03:30:00+00:00,50.0000,41.2081,1.8477,0.4429,153.4285,1,1
2024-01-03 04:00:00+00:00,50.0000,41.2066,1.8479,0.4471,153.1724,1,1
2024-01-03 04:30:00+00:00,50.0000,41.2051,1.8481,0.4514,152.9164,1,1
2024-01-03 05:00:00+00:00,50.0000,41.2036,1.8484,0.4557,152.6604,1,1
2024-01-03 05:30:00+00:00,50.0000,41.2021,1.8486,0.4599,152.4046,1,1
2024-01-03 06:00:00+00:00,50.0000,41.2006,1.8488,0.4642,152.1487,1,1
2024-01-03 06:30:00+00:00,50.0000,41.1991,1.8491,0.4685,151.8929,1,1
2024-01-03 07:00:00+00:00,50.0000,41.1975,1.8493,0.4727,151.6372,1,1
2024-01-03 07:30:00+00:00,50.0000,41.1960,1.8495,0.4770,151.3816,1,1
2024-01-03 08:00:00+00:00,50.0000,41.1945,1.8497,0.4812,151.1260,1,1
2024-01-03 08:30:00+00:00,50.0000,41.1930,1.8500,0.4855,150.8704,1,1
2024-01-03 09:00:00+00:00,50.0000,41.1915,1.8502,0.4898,150.6150,1,1
2024-01-03 09:30:00+00:00,50.0000,41.1900,1.8504,0.4940,150.3595,1,1
2024-01-03 10:00:00+00:00,50.0000,41.1885,1.8507,0.4983,150.1042,1,1
2024-01-03 10:30:00+00:00,50.0000,41.1870,1.8509,0.5025,149.8489,1,1
2024-01-03 11:00:00+00:00,50.0000,41.1855,1.8511,0.5068,149.5936,1,1
2024-01-03 11:30:00+00:00,50.0000,41.1840,1.8513,0.5110,149.3385,1,1
2024-01-03 12:00:00+00:00,50.0000,41.1825,1.8516,0.5153,149.0834,1,1
2024-01-03 12:30:00+00:00,50.0000,41.1811,1.8518,0.5195,148.8283,1,1
2024-01-03 13:00:00+00:00,50.0000,41.1796,1.8520,0.5238,148.5733,1,1
2024-01-03 13:30:00+00:00,50.0000,41.1781,1.8523,0.5280,148.3184,1,1
2024-01-03 14:00:00+00:00,50.0000,41.1766,1.8525,0.5323,148.0636,1,1
2024-01-03 14:30:00+00:00,50.0000,41.1751,1.8527,0.5365,147.8088,1,1
2024-01-03 15:00:00+00:00,50.0000,41.1737,1.8529,0.5408,147.5541,1,1
2024-01-03 15:30:00+00:00,50.0000,41.1722,1.8532,0.5450,147.2994,1,1
2024-01-03 16:00:00+00:00,50.0000,41.1707,1.8534,0.5493,147.0449,1,1
2024-01-03 16:30:00+00:00,50.0000,41.1693,1.8536,0.5535,146.7904,1,1
2024-01-03 17:00:00+00:00,50.0000,41.1678,1.8539,0.5577,146.5359,1,1
2024-01-03 17:30:00+00:00,50.0000,41.1664,1.8541,0.5620,146.2815,1,1
2024-01-03 18:00:00+00:00,50.0000,41.1650,1.8543,0.5662,146.0272,1,1
2024-01-03 18:30:00+00:00,50.0000,41.1635,1.8546,0.5705,145.7730,1,1
2024-01-03 19:00:00+00:00,50.0000,41.1621,1.8548,0.5747,145.5188,1,1
2024-01-03 19:30:00+00:00,50.0000,41.1607,1.8550,0.5789,145.2647,1,1
2024-01-03 20:00:00+00:00,50.0000,41.1593,1.8552,0.5832,145.0107,1,1
2024-01-03 20:30:00+00:00,50.0000,41.1579,1.8555,0.5874,144.7568,1,1
2024-01-03 21:00:00+00:00,50.0000,41.1565,1.8557,0.5916,144.5029,1,1
2024-01-03 21:30:00+00:00,50.0000,41.1551,1.8559,0.5958,144.2491,1,1
2024-01-03 22:00:00+00:00,50.0000,41.1538,1.8562,0.6001,143.9954,1,1
2024-01-03 22:30:00+00:00,50.0000,41.1524,1.8564,0.6043,143.7417,1,1
2024-01-03 23:00:00+00:00,50.0000,41.1510,1.8566,0.6085,143.4881,1,1
2024-01-03 23:30:00+00:00,50.0000,41.1497,1.8568,0.6128,143.2346,1,1
2024-01-04 00:00:00+00:00,50.0000,41.1484,1.8571,0.6170,142.9812,1,1
2024-01-04 00:30:00+00:00,50.0000,41.1470,1.8573,0.6212,142.7279,1,1
2024-01-04 01:00:00+00:00,50.0000,41.1457,1.8575,0.6254,142.4746,1,1
2024-01-04 01:30:00+00:00,50.0000,41.1444,1.8578,0.6296,142.2214,1,1
2024-01-04 02:00:00+00:00,50.0000,41.1431,1.8580,0.6339,141.9683,1,1
2024-01-04 02:30:00+00:00,50.0000,41.1418,1.8582,0.6381,141.7152,1,1
2024-01-04 03:00:00+00:00,50.0000,41.1406,1.8584,0.6423,141.4623,1,1
2024-01-04 03:30:00+00:00,50.0000,41.1393,1.8587,0.6465,141.2094,1,1
2024-01-04 04:00:00+00:00,50.0000,41.1381,1.8589,0.6507,140.9566,1,1
2024-01-04 04:30:00+00:00,50.0000,41.1368,1.8591,0.6549,140.7039,1,1
2024-01-04 05:00:00+00:00,50.0000,41.1356,1.8594,0.6591,140.4513,1,1
2024-01-04 05:30:00+00:00,50.0000,41.1344,1.8596,0.6634,140.1987,1,1
2024-01-04 06:00:00+00:00,50.0000,41.1332,1.8598,0.6676,139.9462,1,1
2024-01-04 06:30:00+00:00,50.0000,41.1320,1.8600,0.6718,139.6938,1,1
2024-01-04 07:00:00+00:00,50.0000,41.1308,1.8603,0.6760,139.4415,1,1
2024-01-04 07:30:00+00:00,50.0000,41.1297,1.8605,0.6802,139.1893,1,1
2024-01-04 08:00:00+00:00,50.0000,41.1285,1.8607,0.6844,138.9372,1,1
2024-01-04 08:30:00+00:00,50.0000,41.1274,1.8610,0.6886,138.6851,1,1
2024-01-04 09:00:00+00:00,50.0000,41.1263,1.8612,0.6928,138.4332,1,1
2024-01-04 09:30:00+00:00,50.0000,41.1252,1.8614,0.6970,138.1813,1,1
2024-01-04 10:00:00+00:00,50.0000,41.1241,1.8616,0.7012,137.9295,1,1
2024-01-04 10:30:00+00:00,50.0000,41.1230,1.8619,0.7054,137.6778,1,1
2024-01-04 11:00:00+00:00,50.0000,41.1219,1.8621,0.7096,137.4262,1,1
2024-01-04 11:30:00+00:00,50.0000,41.1209,1.8623,0.7138,137.1746,1,1
2024-01-04 12:00:00+00:00,50.0000,41.1199,1.8626,0.7179,136.9232,1,1
2024-01-04 12:30:00+00:00,50.0000,41.1188,1.8628,0.7221,136.6718,1,1
2024-01-04 13:00:00+00:00,50.0000,41.1178,1.8630,0.7263,136.4206,1,1
2024-01-04 13:30:00+00:00,50.0000,41.1169,1.8633,0.7305,136.1694,1,1
2024-01-04 14:00:00+00:00,50.0000,41.1159,1.8635,0.7347,135.9183,1,1
2024-01-04 14:30:00+00:00,50.0000,41.1149,1.8637,0.7389,135.6673,1,1
2024-01-04 15:00:00+00:00,50.0000,41.1140,1.8639,0.7431,135.4164,1,1
2024-01-04 15:30:00+00:00,50.0000,41.1131,1.8642,0.7472,135.1656,1,1
2024-01-04 16:00:00+00:00,50.0000,41.1122,1.8644,0.7514,134.9149,1,1
2024-01-04 16:30:00+00:00,50.0000,41.1113,1.8646,0.7556,134.6643,1,1
2024-01-04 17:00:00+00:00,50.0000,41.1104,1.8649,0.7598,134.4137,1,1
2024-01-04 17:30:00+00:00,50.0000,41.1096,1.8651,0.7639,134.1633,1,1
2024-01-04 18:00:00+00:00,50.0000,41.1088,1.8653,0.7681,133.9130,1,1
2024-01-04 18:30:00+00:00,50.0000,41.1079,1.8655,0.7723,133.6627,1,1
2024-01-04 19:00:00+00:00,50.0000,41.1072,1.8658,0.7765,133.4126,1,1
2024-01-04 19:30:00+00:00,50.0000,41.1064,1.8660,0.7806,133.1625,1,1
2024-01-04 20:00:00+00:00,50.0000,41.1056,1.8662,0.7848,132.9126,1,1
2024-01-04 20:30:00+00:00,50.0000,41.1049,1.8665,0.7890,132.6627,1,1
2024-01-04 21:00:00+00:00,50.0000,41.1041,1.8667,0.7931,132.4129,1,1
2024-01-04 21:30:00+00:00,50.0000,41.1034,1.8669,0.7973,132.1633,1,1
2024-01-04 22:00:00+00:00,50.0000,41.1028,1.8671,0.8014,131.9137,1,1
2024-01-04 22:30:00+00:00,50.0000,41.1021,1.8674,0.8056,131.6643,1,1
2024-01-04 23:00:00+00:00,50.0000,41.1014,1.8676,0.8098,131.4149,1,1
2024-01-04 23:30:00+00:00,50.0000,41.1008,1.8678,0.8139,131.1656,1,1
2024-01-05 00:00:00+00:00,50.0000,41.1002,1.8681,0.8181,130.9165,1,1
2024-01-05 00:30:00+00:00,50.0000,41.0996,1.8683,0.8222,130.6674,1,1
2024-01-05 01:00:00+00:00,50.0000,41.0990,1.8685,0.8264,130.4185,1,1
2024-01-05 01:30:00+00:00,50.0000,41.0985,1.8687,0.8305,130.1696,1,1
2024-01-05 02:00:00+00:00,50.0000,41.0979,1.8690,0.8347,129.9209,1,1
2024-01-05 02:30:00+00:00,50.0000,41.0974,1.8692,0.8388,129.6722,1,1
2024-01-05 03:00:00+00:00,50.0000,41.0969,1.8694,0.8429,129.4237,1,1
2024-01-05 03:30:00+00:00,50.0000,41.0965,1.8697,0.8471,129.1752,1,1
2024-01-05 04:00:00+00:00,50.0000,41.0960,1.8699,0.8512,128.9269,1,1
2024-01-05 04:30:00+00:00,50.0000,41.0956,1.8701,0.8554,128.6787,1,1
2024-01-05 05:00:00+00:00,50.0000,41.0951,1.8703,0.8595,128.4305,1,1
2024-01-05 05:30:00+00:00,50.0000,41.0948,1.8706,0.8636,128.1825,1,1
2024-01-05 06:00:00+00:00,50.0000,41.0944,1.8708,0.8678,127.9346,1,1
2024-01-05 06:30:00+00:00,50.0000,41.0940,1.8710,0.8719,127.6868,1,1
2024-01-05 07:00:00+00:00,50.0000,41.0937,1.8713,0.8760,127.4391,1,1
2024-01-05 07:30:00+00:00,50.0000,41.0934,1.8715,0.8801,127.1915,1,1
2024-01-05 08:00:00+00:00,50.0000,41.0931,1.8717,0.8843,126.9441,1,1
2024-01-05 08:30:00+00:00,50.0000,41.0928,1.8720,0.8884,126.6967,1,1
2024-01-05 09:00:00+00:00,50.0000,41.0926,1.8722,0.8925,126.4495,1,1
2024-01-05 09:30:00+00:00,50.0000,41.0923,1.8724,0.8966,126.2023,1,1
2024-01-05 10:00:00+00:00,50.0000,41.0921,1.8726,0.9007,125.9553,1,1
2024-01-05 10:30:00+00:00,50.0000,41.0919,1.8729,0.9049,125.7084,1,1
2024-01-05 11:00:00+00:00,50.0000,41.0918,1.8731,0.9090,125.4615,1,1
2024-01-05 11:30:00+00:00,50.0000,41.0916,1.8733,0.9131,125.2149,1,1
2024-01-05 12:00:00+00:00,50.0000,41.0915,1.8736,0.9172,124.9683,1,1
2024-01-05 12:30:00+00:00,50.0000,41.0914,1.8738,0.9213,124.7218,1,1
2024-01-05 13:00:00+00:00,50.0000,41.0913,1.8740,0.9254,124.4755,1,1
2024-01-05 13:30:00+00:00,50.0000,41.0912,1.8742,0.9295,124.2292,1,1
2024-01-05 14:00:00+00:00,50.0000,41.0912,1.8745,0.9336,123.9831,1,1
2024-01-05 14:30:00+00:00,50.0000,41.0911,1.8747,0.9377,123.7371,1,1
2024-01-05 15:00:00+00:00,50.0000,41.0911,1.8749,0.9418,123.4912,1,1
2024-01-05 15:30:00+00:00,50.0000,41.0912,1.8752,0.9459,123.2454,1,1
2024-01-05 16:00:00+00:00,50.0000,41.0912,1.8754,0.9500,122.9998,1,1
2024-01-05 16:30:00+00:00,50.0000,41.0913,1.8756,0.9541,122.7542,1,1
2024-01-05 17:00:00+00:00,50.0000,41.0913,1.8758,0.9582,122.5088,1,1
2024-01-05 17:30:00+00:00,50.0000,41.0914,1.8761,0.9623,122.2635,1,1
2024-01-05 18:00:00+00:00,50.0000,41.0915,1.8763,0.9664,122.0183,1,1
2024-01-05 18:30:00+00:00,50.0000,41.0917,1.8765,0.9704,121.7733,1,1
2024-01-05 19:00:00+00:00,50.0000,41.0918,1.8768,0.9745,121.5283,1,1
2024-01-05 19:30:00+00:00,50.0000,41.0920,1.8770,0.9786,121.2835,1,1
2024-01-05 20:00:00+00:00,50.0000,41.0922,1.8772,0.9827,121.0388,1,1
2024-01-05 20:30:00+00:00,50.0000,41.0924,1.8774,0.9868,120.7942,1,1
2024-01-05 21:00:00+00:00,50.0000,41.0927,1.8777,0.9908,120.5498,1,1
2024-01-05 21:30:00+00:00,50.0000,41.0930,1.8779,0.9949,120.3054,1,1
2024-01-05 22:00:00+00:00,50.0000,41.0932,1.8781,0.9990,120.0612,1,1
2024-01-05 22:30:00+00:00,50.0000,41.0935,1.8784,1.0030,119.8171,1,1
2024-01-05 23:00:00+00:00,50.0000,41.0939,1.8786,1.0071,119.5732,1,1
2024-01-05 23:30:00+00:00,50.0000,41.0942,1.8788,1.0112,119.3294,1,1
2024-01-06 00:00:00+00:00,50.0000,41.0946,1.8790,1.0152,119.0856,1,1
2024-01-06 00:30:00+00:00,50.0000,41.0949,1.8793,1.0193,118.8421,1,1
2024-01-06 01:00:00+00:00,50.0000,41.0953,1.8795,1.0234,118.5986,1,1
2024-01-06 01:30:00+00:00,50.0000,41.0958,1.8797,1.0274,118.3553,1,1
2024-01-06 02:00:00+00:00,50.0000,41.0962,1.8800,1.0315,118.1121,1,1
2024-01-06 02:30:00+00:00,50.0000,41.0967,1.8802,1.0355,117.8690,1,1
2024-01-06 03:00:00+00:00,50.0000,41.0971,1.8804,1.0396,117.6261,1,1
2024-01-06 03:30:00+00:00,50.0000,41.0976,1.8807,1.0436,117.3832,1,1
2024-01-06 04:00:00+00:00,50.0000,41.0981,1.8809,1.0477,117.1406,1,1
2024-01-06 04:30:00+00:00,50.0000,41.0987,1.8811,1.0517,116.8980,1,1
2024-01-06 05:00:00+00:00,50.0000,41.0992,1.8813,1.0557,116.6556,1,1
2024-01-06 05:30:00+00:00,50.0000,41.0998,1.8816,1.0598,116.4133,1,1
2024-01-06 06:00:00+00:00,50.0000,41.1004,1.8818,1.0638,116.1711,1,1
2024-01-06 06:30:00+00:00,50.0000,41.1010,1.8820,1.0678,115.9291,1,1
2024-01-06 07:00:00+00:00,50.0000,41.1016,1.8823,1.0719,115.6872,1,1
2024-01-06 07:30:00+00:00,50.0000,41.1023,1.8825,1.0759,115.4454,1,1
2024-01-06 08:00:00+00:00,50.0000,41.1029,1.8827,1.0799,115.2038,1,1
2024-01-06 08:30:00+00:00,50.0000,41.1036,1.8829,1.0840,114.9623,1,1
2024-01-06 09:00:00+00:00,50.0000,41.1043,1.8832,1.0880,114.7209,1,1
2024-01-06 09:30:00+00:00,50.0000,41.1050,1.8834,1.0920,114.4797,1,1
2024-01-06 10:00:00+00:00,50.0000,41.1058,1.8836,1.0960,114.2386,1,1
2024-01-06 10:30:00+00:00,50.0000,41.1065,1.8839,1.1000,113.9977,1,1
2024-01-06 11:00:00+00:00,50.0000,41.1073,1.8841,1.1041,113.7568,1,1
2024-01-06 11:30:00+00:00,50.0000,41.1081,1.8843,1.1081,113.5162,1,1
2024-01-06 12:00:00+00:00,50.0000,41.1089,1.8845,1.1121,113.2756,1,1
2024-01-06 12:30:00+00:00,50.0000,41.1097,1.8848,1.1161,113.0352,1,1
2024-01-06 13:00:00+00:00,50.0000,41.1105,1.8850,1.1201,112.7949,1,1
2024-01-06 13:30:00+00:00,50.0000,41.1114,1.8852,1.1241,112.5548,1,1
2024-01-06 14:00:00+00:00,50.0000,41.1122,1.8855,1.1281,112.3148,1,1
2024-01-06 14:30:00+00:00,50.0000,41.1131,1.8857,1.1321,112.0750,1,1
2024-01-06 15:00:00+00:00,50.0000,41.1140,1.8859,1.1361,111.8353,1,1
2024-01-06 15:30:00+00:00,50.0000,41.1149,1.8861,1.1401,111.5957,1,1
2024-01-06 16:00:00+00:00,50.0000,41.1159,1.8864,1.1441,111.3563,1,1
2024-01-06 16:30:00+00:00,50.0000,41.1168,1.8866,1.1481,111.1170,1,1
2024-01-06 17:00:00+00:00,50.0000,41.1177,1.8868,1.1520,110.8778,1,1
2024-01-06 17:30:00+00:00,50.0000,41.1187,1.8871,1.1560,110.6388,1,1
2024-01-06 18:00:00+00:00,50.0000,41.1197,1.8873,1.1600,110.4000,1,1
2024-01-06 18:30:00+00:00,50.0000,41.1207,1.8875,1.1640,110.1613,1,1
2024-01-06 19:00:00+00:00,50.0000,41.1217,1.8877,1.1680,109.9227,1,1
2024-01-06 19:30:00+00:00,50.0000,41.1227,1.8880,1.1719,109.6843,1,1
2024-01-06 20:00:00+00:00,50.0000,41.1238,1.8882,1.1759,109.4460,1,1
2024-01-06 20:30:00+00:00,50.0000,41.1248,1.8884,1.1799,109.2079,1,1
2024-01-06 21:00:00+00:00,50.0000,41.1259,1.8887,1.1838,108.9699,1,1
2024-01-06 21:30:00+00:00,50.0000,41.1270,1.8889,1.1878,108.7321,1,1
2024-01-06 22:00:00+00:00,50.0000,41.1281,1.8891,1.1918,108.4944,1,1
2024-01-06 22:30:00+00:00,50.0000,41.1292,1.8894,1.1957,108.2568,1,1
2024-01-06 23:00:00+00:00,50.0000,41.1303,1.8896,1.1997,108.0194,1,1
2024-01-06 23:30:00+00:00,50.0000,41.1314,1.8898,1.2036,107.7822,1,1
2024-01-07 00:00:00+00:00,50.0000,41.1325,1.8900,1.2076,107.5451,1,1
2024-01-07 00:30:00+00:00,50.0000,41.1337,1.8903,1.2115,107.3082,1,1
2024-01-07 01:00:00+00:00,50.0000,41.1348,1.8905,1.2155,107.0714,1,1
2024-01-07 01:30:00+00:00,50.0000,41.1360,1.8907,1.2194,106.8347,1,1
2024-01-07 02:00:00+00:00,50.0000,41.1372,1.8910,1.2234,106.5982,1,1
2024-01-07 02:30:00+00:00,50.0000,41.1384,1.8912,1.2273,106.3619,1,1
2024-01-07 03:00:00+00:00,50.0000,41.1396,1.8914,1.2312,106.1257,1,1
2024-01-07 03:30:00+00:00,50.0000,41.1408,1.8916,1.2352,105.8897,1,1
2024-01-07 04:00:00+00:00,50.0000,41.1420,1.8919,1.2391,105.6538,1,1
2024-01-07 04:30:00+00:00,50.0000,41.1432,1.8921,1.2430,105.4181,1,1
2024-01-07 05:00:00+00:00,50.0000,41.1445,1.8923,1.2470,105.1825,1,1
2024-01-07 05:30:00+00:00,50.0000,41.1457,1.8926,1.2509,104.9471,1,1
2024-01-07 06:00:00+00:00,50.0000,41.1470,1.8928,1.2548,104.7118,1,1
2024-01-07 06:30:00+00:00,50.0000,41.1482,1.8930,1.2587,104.4767,1,1
2024-01-07 07:00:00+00:00,50.0000,41.1495,1.8932,1.2626,104.2417,1,1
2024-01-07 07:30:00+00:00,50.0000,41.1508,1.8935,1.2666,104.0069,1,1
2024-01-07 08:00:00+00:00,50.0000,41.1521,1.8937,1.2705,103.7723,1,1
2024-01-07 08:30:00+00:00,50.0000,41.1534,1.8939,1.2744,103.5378,1,1
2024-01-07 09:00:00+00:00,50.0000,41.1547,1.8942,1.2783,103.3035,1,1
2024-01-07 09:30:00+00:00,50.0000,41.1560,1.8944,1.2822,103.0693,1,1
2024-01-07 10:00:00+00:00,50.0000,41.1573,1.8946,1.2861,102.8353,1,1
2024-01-07 10:30:00+00:00,50.0000,41.1586,1.8948,1.2900,102.6015,1,1
2024-01-07 11:00:00+00:00,50.0000,41.1599,1.8951,1.2939,102.3678,1,1
2024-01-07 11:30:00+00:00,50.0000,41.1612,1.8953,1.2978,102.1343,1,1
2024-01-07 12:00:00+00:00,50.0000,41.1626,1.8955,1.3017,101.9009,1,1
2024-01-07 12:30:00+00:00,50.0000,41.1639,1.8958,1.3055,101.6677,1,1
2024-01-07 13:00:00+00:00,50.0000,41.1652,1.8960,1.3094,101.4347,1,1
2024-01-07 13:30:00+00:00,50.0000,41.1666,1.8962,1.3133,101.2018,1,1
2024-01-07 14:00:00+00:00,50.0000,41.1679,1.8964,1.3172,100.9691,1,1
2024-01-07 14:30:00+00:00,50.0000,41.1693,1.8967,1.3211,100.7366,1,1
2024-01-07 15:00:00+00:00,50.0000,41.1706,1.8969,1.3249,100.5042,1,1
2024-01-07 15:30:00+00:00,50.0000,41.1720,1.8971,1.3288,100.2719,1,1
2024-01-07 16:00:00+00:00,50.0000,41.1734,1.8974,1.3327,100.0399,1,1
2024-01-07 16:30:00+00:00,50.0000,41.1747,1.8976,1.3365,99.8080,1,1
2024-01-07 17:00:00+00:00,50.0000,41.1761,1.8978,1.3404,99.5763,1,1
2024-01-07 17:30:00+00:00,50.0000,41.1775,1.8980,1.3443,99.3447,1,1
2024-01-07 18:00:00+00:00,50.0000,41.1788,1.8983,1.3481,99.1133,1,1
2024-01-07 18:30:00+00:00,50.0000,41.1802,1.8985,1.3520,98.8821,1,1
2024-01-07 19:00:00+00:00,50.0000,41.1816,1.8987,1.3558,98.6510,1,1
2024-01-07 19:30:00+00:00,50.0000,41.1829,1.8990,1.3597,98.4202,1,1
2024-01-07 20:00:00+00:00,50.0000,41.1843,1.8992,1.3635,98.1894,1,1
2024-01-07 20:30:00+00:00,50.0000,41.1857,1.8994,1.3674,97.9589,1,1
2024-01-07 21:00:00+00:00,50.0000,41.1870,1.8997,1.3712,97.7285,1,1
2024-01-07 21:30:00+00:00,50.0000,41.1884,1.8999,1.3750,97.4983,1,1
2024-01-07 22:00:00+00:00,50.0000,41.1898,1.9001,1.3789,97.2683,1,1
2024-01-07 22:30:00+00:00,50.0000,41.1911,1.9003,1.3827,97.0384,1,1
2024-01-07 23:00:00+00:00,50.0000,41.1925,1.9006,1.3865,96.8087,1,1
2024-01-07 23:30:00+00:00,50.0000,41.1939,1.9008,1.3903,96.5792,1,1
2024-01-08 00:00:00+00:00,50.0000,41.1952,1.9010,1.3942,96.3498,1,1
2024-01-08 00:30:00+00:00,50.0000,41.1966,1.9013,1.3980,96.1207,1,1
2024-01-08 01:00:00+00:00,50.0000,41.1979,1.9015,1.4018,95.8916,1,1
2024-01-08 01:30:00+00:00,50.0000,41.1993,1.9017,1.4056,95.6628,1,1
2024-01-08 02:00:00+00:00,50.0000,41.2006,1.9019,1.4094,95.4342,1,1
2024-01-08 02:30:00+00:00,50.0000,41.2020,1.9022,1.4132,95.2057,1,1
2024-01-08 03:00:00+00:00,50.0000,41.2033,1.9024,1.4170,94.9774,1,1
2024-01-08 03:30:00+00:00,50.0000,41.2047,1.9026,1.4208,94.7492,1,1
2024-01-08 04:00:00+00:00,50.0000,41.2060,1.9029,1.4246,94.5213,1,1
2024-01-08 04:30:00+00:00,50.0000,41.2073,1.9031,1.4284,94.2935,1,1
2024-01-08 05:00:00+00:00,50.0000,41.2086,1.9033,1.4322,94.0659,1,1
2024-01-08 05:30:00+00:00,50.0000,41.2100,1.9035,1.4360,93.8385,1,1
2024-01-08 06:00:00+00:00,50.0000,41.2113,1.9038,1.4398,93.6113,1,1
2024-01-08 06:30:00+00:00,50.0000,41.2126,1.9040,1.4436,93.3842,1,1
2024-01-08 07:00:00+00:00,50.0000,41.2139,1.9042,1.4474,93.1573,1,1
2024-01-08 07:30:00+00:00,50.0000,41.2152,1.9045,1.4512,92.9306,1,1
2024-01-08 08:00:00+00:00,50.0000,41.2165,1.9047,1.4549,92.7041,1,1
2024-01-08 08:30:00+00:00,50.0000,41.2177,1.9049,1.4587,92.4777,1,1
2024-01-08 09:00:00+00:00,50.0000,41.2190,1.9051,1.4625,92.2516,1,1
2024-01-08 09:30:00+00:00,50.0000,41.2203,1.9054,1.4662,92.0256,1,1
2024-01-08 10:00:00+00:00,50.0000,41.2215,1.9056,1.4700,91.7998,1,1
2024-01-08 10:30:00+00:00,50.0000,41.2228,1.9058,1.4738,91.5742,1,1
2024-01-08 11:00:00+00:00,50.0000,41.2240,1.9061,1.4775,91.3487,1,1
2024-01-08 11:30:00+00:00,50.0000,41.2252,1.9063,1.4813,91.1235,1,1
2024-01-08 12:00:00+00:00,50.0000,41.2265,1.9065,1.4850,90.8984,1,1
2024-01-08 12:30:00+00:00,50.0000,41.2277,1.9067,1.4888,90.6735,1,1
2024-01-08 13:00:00+00:00,50.0000,41.2289,1.9070,1.4925,90.4488,1,1
2024-01-08 13:30:00+00:00,50.0000,41.2301,1.9072,1.4963,90.2243,1,1
2024-01-08 14:00:00+00:00,50.0000,41.2313,1.9074,1.5000,90.0000,1,1
2024-01-08 14:30:00+00:00,50.0000,41.2324,1.9077,1.5037,89.7759,1,1
2024-01-08 15:00:00+00:00,50.0000,41.2336,1.9079,1.5075,89.5519,1,1
2024-01-08 15:30:00+00:00,50.0000,41.2347,1.9081,1.5112,89.3281,1,1
2024-01-08 16:00:00+00:00,50.0000,41.2359,1.9084,1.5149,89.1046,1,1
2024-01-08 16:30:00+00:00,50.0000,41.2370,1.9086,1.5186,88.8812,1,1
2024-01-08 17:00:00+00:00,50.0000,41.2381,1.9088,1.5224,88.6580,1,1
2024-01-08 17:30:00+00:00,50.0000,41.2392,1.9090,1.5261,88.4350,1,1
2024-01-08 18:00:00+00:00,50.0000,41.2403,1.9093,1.5298,88.2121,1,1
2024-01-08 18:30:00+00:00,50.0000,41.2414,1.9095,1.5335,87.9895,1,1
2024-01-08 19:00:00+00:00,50.0000,41.2425,1.9097,1.5372,87.7671,1,1
2024-01-08 19:30:00+00:00,50.0000,41.2435,1.9100,1.5409,87.5448,1,1
2024-01-08 20:00:00+00:00,50.0000,41.2446,1.9102,1.5446,87.3227,1,1
2024-01-08 20:30:00+00:00,50.0000,41.2456,1.9104,1.5483,87.1009,1,1
2024-01-08 21:00:00+00:00,50.0000,41.2466,1.9106,1.5520,86.8792,1,1
2024-01-08 21:30:00+00:00,50.0000,41.2476,1.9109,1.5557,86.6577,1,1
2024-01-08 22:00:00+00:00,50.0000,41.2486,1.9111,1.5594,86.4364,1,1
2024-01-08 22:30:00+00:00,50.0000,41.2496,1.9113,1.5631,86.2153,1,1
2024-01-08 23:00:00+00:00,50.0000,41.2505,1.9116,1.5668,85.9944,1,1
2024-01-08 23:30:00+00:00,50.0000,41.2515,1.9118,1.5704,85.7737,1,1
2024-01-09 00:00:00+00:00,50.0000,41.2524,1.9120,1.5741,85.5532,1,1
2024-01-09 00:30:00+00:00,50.0000,41.2533,1.9122,1.5778,85.3329,1,1
2024-01-09 01:00:00+00:00,50.0000,41.2542,1.9125,1.5815,85.1128,1,1
2024-01-09 01:30:00+00:00,50.0000,41.2551,1.9127,1.5851,84.8928,1,1
2024-01-09 02:00:00+00:00,50.0000,41.2560,1.9129,1.5888,84.6731,1,1
2024-01-09 02:30:00+00:00,50.0000,41.2568,1.9132,1.5924,84.4536,1,1
