time,depth,TEMP,TEMP_QC,CNDC,CNDC_QC,PSAL,PSAL_QC
2024-06-23 00:30:00,20.0000,21.2296,1,5.1537,1,21.2296,1
2024-06-23 01:00:00,20.0000,21.2268,1,5.1534,1,21.2268,1
2024-06-23 01:30:00,20.0000,21.2240,1,5.1530,1,21.2240,1
2024-06-23 02:00:00,20.0000,21.2212,1,5.1526,1,21.2212,1
2024-06-23 02:30:00,20.0000,21.2183,1,5.1523,1,21.2183,1
2024-06-23 03:00:00,20.0000,21.2155,1,5.1519,1,21.2155,1
2024-06-23 03:30:00,20.0000,21.2127,1,5.1516,1,21.2127,1
2024-06-23 04:00:00,20.0000,21.2098,1,5.1512,1,21.2098,1
2024-06-23 04:30:00,20.0000,21.2070,1,5.1509,1,21.2070,1
2024-06-23 05:00:00,20.0000,21.2042,1,5.1505,1,21.2042,1
2024-06-23 05:30:00,20.0000,21.2014,1,5.1502,1,21.2014,1
2024-06-23 06:00:00,20.0000,21.1985,1,5.1498,1,21.1985,1
2024-06-23 06:30:00,20.0000,21.1957,1,5.1495,1,21.1957,1
2024-06-23 07:00:00,20.0000,21.1929,1,5.1491,1,21.1929,1
2024-06-23 07:30:00,20.0000,21.1900,1,5.1488,1,21.1900,1
2024-06-23 08:00:00,20.0000,21.1872,1,5.1484,1,21.1872,1
2024-06-23 08:30:00,20.0000,21.1844,1,5.1480,1,21.1844,1
2024-06-23 09:00:00,20.0000,21.1816,1,5.1477,1,21.1816,1
2024-06-23 09:30:00,20.0000,21.1787,1,5.1473,1,21.1787,1
2024-06-23 10:00:00,20.0000,21.1759,1,5.1470,1,21.1759,1
2024-06-23 10:30:00,20.0000,21.1731,1,5.1466,1,21.1731,1
2024-06-23 11:00:00,20.0000,21.1702,1,5.1463,1,21.1702,1
2024-06-23 11:30:00,20.0000,21.1674,1,5.1459,1,21.1674,1
2024-06-23 12:00:00,20.0000,21.1646,1,5.1456,1,21.1646,1
2024-06-23 12:30:00,20.0000,21.1617,1,5.1452,1,21.1617,1
2024-06-23 13:00:00,20.0000,21.1589,1,5.1449,1,21.1589,1
2024-06-23 13:30:00,20.0000,21.1561,1,5.1445,1,21.1561,1
2024-06-23 14:00:00,20.0000,21.1533,1,5.1442,1,21.1533,1
2024-06-23 14:30:00,20.0000,21.1504,1,5.1438,1,21.1504,1
2024-06-23 15:00:00,20.0000,21.1476,1,5.1434,1,21.1476,1
2024-06-23 15:30:00,20.0000,21.1448,1,5.1431,1,21.1448,1
2024-06-23 16:00:00,20.0000,21.1419,1,5.1427,1,21.1419,1
2024-06-23 16:30:00,20.0000,21.1391,1,5.1424,1,21.1391,1
2024-06-23 17:00:00,20.0000,21.1363,1,5.1420,1,21.1363,1
2024-06-23 17:30:00,20.0000,21.1334,1,5.1417,1,21.1334,1
2024-06-23 18:00:00,20.0000,21.1306,1,5.1413,1,21.1306,1
2024-06-23 18:30:00,20.0000,21.1278,1,5.1410,1,21.1278,1
2024-06-23 19:00:00,20.0000,21.1249,1,5.1406,1,21.1249,1
2024-06-23 19:30:00,20.0000,21.1221,1,5.1403,1,21.1221,1
2024-06-23 20:00:00,20.0000,21.1193,1,5.1399,1,21.1193,1
2024-06-23 20:30:00,20.0000,21.1164,1,5.1396,1,21.1164,1
2024-06-23 21:00:00,20.0000,21.1136,1,5.1392,1,21.1136,1
2024-06-23 21:30:00,20.0000,21.1108,1,5.1388,1,21.1108,1
2024-06-23 22:00:00,20.0000,21.1079,1,5.1385,1,21.1079,1
2024-06-23 22:30:00,20.0000,21.1051,1,5.1381,1,21.1051,1
2024-06-23 23:00:00,20.0000,21.1023,1,5.1378,1,21.1023,1
2024-06-23 23:30:00,20.0000,21.0994,1,5.1374,1,21.0994,1
2024-06-24 00:00:00,20.0000,21.0966,1,5.1371,1,21.0966,1
2024-06-24 00:30:00,20.0000,21.0938,1,5.1367,1,21.0938,1
2024-06-24 01:00:00,20.0000,21.0909,1,5.1364,1,21.0909,1
2024-06-24 01:30:00,20.0000,21.0881,1,5.1360,1,21.0881,1
2024-06-24 02:00:00,20.0000,21.0853,1,5.1357,1,21.0853,1
2024-06-24 02:30:00,20.0000,21.0824,1,5.1353,1,21.0824,1
2024-06-24 03:00:00,20.0000,21.0796,1,5.1349,1,21.0796,1
2024-06-24 03:30:00,20.0000,21.0768,1,5.1346,1,21.0768,1
2024-06-24 04:00:00,20.0000,21.0739,1,5.1342,1,21.0739,1
2024-06-24 04:30:00,20.0000,21.0711,1,5.1339,1,21.0711,1
2024-06-24 05:00:00,20.0000,21.0683,1,5.1335,1,21.0683,1
2024-06-24 05:30:00,20.0000,21.0654,1,5.1332,1,21.0654,1
2024-06-24 06:00:00,20.0000,21.0626,1,5.1328,1,21.0626,1
2024-06-24 06:30:00,20.0000,21.0597,1,5.1325,1,21.0597,1
2024-06-24 07:00:00,20.0000,21.0569,1,5.1321,1,21.0569,1
2024-06-24 07:30:00,20.0000,21.0541,1,5.1318,1,21.0541,1
2024-06-24 08:00:00,20.0000,21.0512,1,5.1314,1,21.0512,1
2024-06-24 08:30:00,20.0000,21.0484,1,5.1311,1,21.0484,1
2024-06-24 09:00:00,20.0000,21.0456,1,5.1307,1,21.0456,1
2024-06-24 09:30:00,20.0000,21.0427,1,5.1303,1,21.0427,1
2024-06-24 10:00:00,20.0000,21.0399,1,5.1300,1,21.0399,1
2024-06-24 10:30:00,20.0000,21.0371,1,5.1296,1,21.0371,1
2024-06-24 11:00:00,20.0000,21.0342,1,5.1293,1,21.0342,1
2024-06-24 11:30:00,20.0000,21.0314,1,5.1289,1,21.0314,1
2024-06-24 12:00:00,20.0000,21.0285,1,5.1286,1,21.0285,1
2024-06-24 12:30:00,20.0000,21.0257,1,5.1282,1,21.0257,1
2024-06-24 13:00:00,20.0000,21.0229,1,5.1279,1,21.0229,1
2024-06-24 13:30:00,20.0000,21.0200,1,5.1275,1,21.0200,1
2024-06-24 14:00:00,20.0000,21.0172,1,5.1271,1,21.0172,1
2024-06-24 14:30:00,20.0000,21.0144,1,5.1268,1,21.0144,1
2024-06-24 15:00:00,20.0000,21.0115,1,5.1264,1,21.0115,1
2024-06-24 15:30:00,20.0000,21.0087,1,5.1261,1,21.0087,1
2024-06-24 16:00:00,20.0000,21.0058,1,5.1257,1,21.0058,1
2024-06-24 16:30:00,20.0000,21.0030,1,5.1254,1,21.0030,1
2024-06-24 17:00:00,20.0000,21.0002,1,5.1250,1,21.0002,1
2024-06-24 17:30:00,20.0000,20.9973,1,5.1247,1,20.9973,1
2024-06-24 18:00:00,20.0000,20.9945,1,5.1243,1,20.9945,1
2024-06-24 18:30:00,20.0000,20.9917,1,5.1240,1,20.9917,1
2024-06-24 19:00:00,20.0000,20.9888,1,5.1236,1,20.9888,1
2024-06-24 19:30:00,20.0000,20.9860,1,5.1232,1,20.9860,1
2024-06-24 20:00:00,20.0000,20.9831,1,5.1229,1,20.9831,1
2024-06-24 20:30:00,20.0000,20.9803,1,5.1225,1,20.9803,1
2024-06-24 21:00:00,20.0000,20.9775,1,5.1222,1,20.9775,1
2024-06-24 21:30:00,20.0000,20.9746,1,5.1218,1,20.9746,1
2024-06-24 22:00:00,20.0000,20.9718,1,5.1215,1,20.9718,1
2024-06-24 22:30:00,20.0000,20.9689,1,5.1211,1,20.9689,1
2024-06-24 23:00:00,20.0000,20.9661,1,5.1208,1,20.9661,1
2024-06-24 23:30:00,20.0000,20.9633,1,5.1204,1,20.9633,1
2024-06-25 00:00:00,20.0000,20.9604,1,5.1201,1,20.9604,1
2024-06-25 00:30:00,20.0000,20.9576,1,5.1197,1,20.9576,1
2024-06-25 01:00:00,20.0000,20.9547,1,5.1193,1,20.9547,1
2024-06-25 01:30:00,20.0000,20.9519,1,5.1190,1,20.9519,1
2024-06-25 02:00:00,20.0000,20.9491,1,5.1186,1,20.9491,1
2024-06-25 02:30:00,20.0000,20.9462,1,5.1183,1,20.9462,1
2024-06-25 03:00:00,20.0000,20.9434,1,5.1179,1,20.9434,1
2024-06-25 03:30:00,20.0000,20.9405,1,5.1176,1,20.9405,1
2024-06-25 04:00:00,20.0000,20.9377,1,5.1172,1,20.9377,1
2024-06-25 04:30:00,20.0000,20.9348,1,5.1169,1,20.9348,1
2024-06-25 05:00:00,20.0000,20.9320,1,5.1165,1,20.9320,1
2024-06-25 05:30:00,20.0000,20.9292,1,5.1161,1,20.9292,1
2024-06-25 06:00:00,20.0000,20.9263,1,5.1158,1,20.9263,1
2024-06-25 06:30:00,20.0000,20.9235,1,5.1154,1,20.9235,1
2024-06-25 07:00:00,20.0000,20.9206,1,5.1151,1,20.9206,1
2024-06-25 07:30:00,20.0000,20.9178,1,5.1147,1,20.9178,1
2024-06-25 08:00:00,20.0000,20.9150,1,5.1144,1,20.9150,1
2024-06-25 08:30:00,20.0000,20.9121,1,5.1140,1,20.9121,1
2024-06-25 09:00:00,20.0000,20.9093,1,5.1137,1,20.9093,1
2024-06-25 09:30:00,20.0000,20.9064,1,5.1133,1,20.9064,1
2024-06-25 10:00:00,20.0000,20.9036,1,5.1129,1,20.9036,1
2024-06-25 10:30:00,20.0000,20.9007,1,5.1126,1,20.9007,1
2024-06-25 11:00:00,20.0000,20.8979,1,5.1122,1,20.8979,1
2024-06-25 11:30:00,20.0000,20.8951,1,5.1119,1,20.8951,1
2024-06-25 12:00:00,20.0000,20.8922,1,5.1115,1,20.8922,1
2024-06-25 12:30:00,20.0000,20.8894,1,5.1112,1,20.8894,1
2024-06-25 13:00:00,20.0000,20.8865,1,5.1108,1,20.8865,1
2024-06-25 13:30:00,20.0000,20.8837,1,5.1105,1,20.8837,1
2024-06-25 14:00:00,20.0000,20.8808,1,5.1101,1,20.8808,1
2024-06-25 14:30:00,20.0000,20.8780,1,5.1097,1,20.8780,1
2024-06-25 15:00:00,20.0000,20.8752,1,5.1094,1,20.8752,1
2024-06-25 15:30:00,20.0000,20.8723,1,5.1090,1,20.8723,1
2024-06-25 16:00:00,20.0000,20.8695,1,5.1087,1,20.8695,1
2024-06-25 16:30:00,20.0000,20.8666,1,5.1083,1,20.8666,1
2024-06-25 17:00:00,20.0000,20.8638,1,5.1080,1,20.8638,1
2024-06-25 17:30:00,20.0000,20.8609,1,5.1076,1,20.8609,1
2024-06-25 18:00:00,20.0000,20.8581,1,5.1073,1,20.8581,1
2024-06-25 18:30:00,20.0000,20.8552,1,5.1069,1,20.8552,1
2024-06-25 19:00:00,20.0000,20.8524,1,5.1065,1,20.8524,1
2024-06-25 19:30:00,20.0000,20.8496,1,5.1062,1,20.8496,1
2024-06-25 20:00:00,20.0000,20.8467,1,5.1058,1,20.8467,1
2024-06-25 20:30:00,20.0000,20.8439,1,5.1055,1,20.8439,1
2024-06-25 21:00:00,20.0000,20.8410,1,5.1051,1,20.8410,1
2024-06-25 21:30:00,20.0000,20.8382,1,5.1048,1,20.8382,1
2024-06-25 22:00:00,20.0000,20.8353,1,5.1044,1,20.8353,1
2024-06-25 22:30:00,20.0000,20.8325,1,5.1041,1,20.8325,1
2024-06-25 23:00:00,20.0000,20.8296,1,5.1037,1,20.8296,1
2024-06-25 23:30:00,20.0000,20.8268,1,5.1033,1,20.8268,1
2024-06-26 00:00:00,20.0000,20.8239,1,5.1030,1,20.8239,1
2024-06-26 00:30:00,20.0000,20.8211,1,5.1026,1,20.8211,1
2024-06-26 01:00:00,20.0000,20.8183,1,5.1023,1,20.8183,1
2024-06-26 01:30:00,20.0000,20.8154,1,5.1019,1,20.8154,1
2024-06-26 02:00:00,20.0000,20.8126,1,5.1016,1,20.8126,1
2024-06-26 02:30:00,20.0000,20.8097,1,5.1012,1,20.8097,1
2024-06-26 03:00:00,20.0000,20.8069,1,5.1009,1,20.8069,1
2024-06-26 03:30:00,20.0000,20.8040,1,5.1005,1,20.8040,1
2024-06-26 04:00:00,20.0000,20.8012,1,5.1001,1,20.8012,1
2024-06-26 04:30:00,20.0000,20.7983,1,5.0998,1,20.7983,1
2024-06-26 05:00:00,20.0000,20.7955,1,5.0994,1,20.7955,1
2024-06-26 05:30:00,20.0000,20.7926,1,5.0991,1,20.7926,1
2024-06-26 06:00:00,20.0000,20.7898,1,5.0987,1,20.7898,1
2024-06-26 06:30:00,20.0000,20.7869,1,5.0984,1,20.7869,1
2024-06-26 07:00:00,20.0000,20.7841,1,5.0980,1,20.7841,1
2024-06-26 07:30:00,20.0000,20.7812,1,5.0977,1,20.7812,1
2024-06-26 08:00:00,20.0000,20.7784,1,5.0973,1,20.7784,1
2024-06-26 08:30:00,20.0000,20.7756,1,5.0969,1,20.7756,1
2024-06-26 09:00:00,20.0000,20.7727,1,5.0966,1,20.7727,1
2024-06-26 09:30:00,20.0000,20.7699,1,5.0962,1,20.7699,1
2024-06-26 10:00:00,20.0000,20.7670,1,5.0959,1,20.7670,1
2024-06-26 10:30:00,20.0000,20.7642,1,5.0955,1,20.7642,1
2024-06-26 11:00:00,20.0000,20.7613,1,5.0952,1,20.7613,1
2024-06-26 11:30:00,20.0000,20.7585,1,5.0948,1,20.7585,1
2024-06-26 12:00:00,20.0000,20.7556,1,5.0945,1,20.7556,1
2024-06-26 12:30:00,20.0000,20.7528,1,5.0941,1,20.7528,1
2024-06-26 13:00:00,20.0000,20.7499,1,5.0937,1,20.7499,1
2024-06-26 13:30:00,20.0000,20.7471,1,5.0934,1,20.7471,1
2024-06-26 14:00:00,20.0000,20.7442,1,5.0930,1,20.7442,1
2024-06-26 14:30:00,20.0000,20.7414,1,5.0927,1,20.7414,1
2024-06-26 15:00:00,20.0000,20.7385,1,5.0923,1,20.7385,1
2024-06-26 15:30:00,20.0000,20.7357,1,5.0920,1,20.7357,1
2024-06-26 16:00:00,20.0000,20.7328,1,5.0916,1,20.7328,1
2024-06-26 16:30:00,20.0000,20.7300,1,5.0912,1,20.7300,1
2024-06-26 17:00:00,20.0000,20.7271,1,5.0909,1,20.7271,1
2024-06-26 17:30:00,20.0000,20.7243,1,5.0905,1,20.7243,1
2024-06-26 18:00:00,20.0000,20.7214,1,5.0902,1,20.7214,1
2024-06-26 18:30:00,20.0000,20.7186,1,5.0898,1,20.7186,1
2024-06-26 19:00:00,20.0000,20.7157,1,5.0895,1,20.7157,1
2024-06-26 19:30:00,20.0000,20.7129,1,5.0891,1,20.7129,1
2024-06-26 20:00:00,20.0000,20.7100,1,5.0888,1,20.7100,1
2024-06-26 20:30:00,20.0000,20.7072,1,5.0884,1,20.7072,1
2024-06-26 21:00:00,20.0000,20.7043,1,5.0880,1,20.7043,1
2024-06-26 21:30:00,20.0000,20.7015,1,5.0877,1,20.7015,1
2024-06-26 22:00:00,20.0000,20.6986,1,5.0873,1,20.6986,1
2024-06-26 22:30:00,20.0000,20.6958,1,5.0870,1,20.6958,1
2024-06-26 23:00:00,20.0000,20.6929,1,5.0866,1,20.6929,1
2024-06-26 23:30:00,20.0000,20.6901,1,5.0863,1,20.6901,1
2024-06-27 00:00:00,20.0000,20.6872,1,5.0859,1,20.6872,1
2024-06-27 00:30:00,20.0000,20.6844,1,5.0855,1,20.6844,1
2024-06-27 01:00:00,20.0000,20.6815,1,5.0852,1,20.6815,1
2024-06-27 01:30:00,20.0000,20.6787,1,5.0848,1,20.6787,1
2024-06-27 02:00:00,20.0000,20.6758,1,5.0845,1,20.6758,1
2024-06-27 02:30:00,20.0000,20.6730,1,5.0841,1,20.6730,1
2024-06-27 03:00:00,20.0000,20.6701,1,5.0838,1,20.6701,1
2024-06-27 03:30:00,20.0000,20.6673,1,5.0834,1,20.6673,1
2024-06-27 04:00:00,20.0000,20.6644,1,5.0831,1,20.6644,1
2024-06-27 04:30:00,20.0000,20.6616,1,5.0827,1,20.6616,1
2024-06-27 05:00:00,20.0000,20.6587,1,5.0823,1,20.6587,1
2024-06-27 05:30:00,20.0000,20.6559,1,5.0820,1,20.6559,1
2024-06-27 06:00:00,20.0000,20.6530,1,5.0816,1,20.6530,1
2024-06-27 06:30:00,20.0000,20.6502,1,5.0813,1,20.6502,1
2024-06-27 07:00:00,20.0000,20.6473,1,5.0809,1,20.6473,1
2024-06-27 07:30:00,20.0000,20.6445,1,5.0806,1,20.6445,1
2024-06-27 08:00:00,20.0000,20.6416,1,5.0802,1,20.6416,1
2024-06-27 08:30:00,20.0000,20.6388,1,5.0798,1,20.6388,1
2024-06-27 09:00:00,20.0000,20.6359,1,5.0795,1,20.6359,1
2024-06-27 09:30:00,20.0000,20.6331,1,5.0791,1,20.6331,1
2024-06-27 10:00:00,20.0000,20.6302,1,5.0788,1,20.6302,1
2024-06-27 10:30:00,20.0000,20.6274,1,5.0784,1,20.6274,1
2024-06-27 11:00:00,20.0000,20.6245,1,5.0781,1,20.6245,1
2024-06-27 11:30:00,20.0000,20.6216,1,5.0777,1,20.6216,1
2024-06-27 12:00:00,20.0000,20.6188,1,5.0773,1,20.6188,1
2024-06-27 12:30:00,20.0000,20.6159,1,5.0770,1,20.6159,1
2024-06-27 13:00:00,20.0000,20.6131,1,5.0766,1,20.6131,1
2024-06-27 13:30:00,20.0000,20.6102,1,5.0763,1,20.6102,1
2024-06-27 14:00:00,20.0000,20.6074,1,5.0759,1,20.6074,1
2024-06-27 14:30:00,20.0000,20.6045,1,5.0756,1,20.6045,1
2024-06-27 15:00:00,20.0000,20.6017,1,5.0752,1,20.6017,1
2024-06-27 15:30:00,20.0000,20.5988,1,5.0749,1,20.5988,1
2024-06-27 16:00:00,20.0000,20.5960,1,5.0745,1,20.5960,1
2024-06-27 16:30:00,20.0000,20.5931,1,5.0741,1,20.5931,1
2024-06-27 17:00:00,20.0000,20.5903,1,5.0738,1,20.5903,1
2024-06-27 17:30:00,20.0000,20.5874,1,5.0734,1,20.5874,1
2024-06-27 18:00:00,20.0000,20.5846,1,5.0731,1,20.5846,1
2024-06-27 18:30:00,20.0000,20.5817,1,5.0727,1,20.5817,1
2024-06-27 19:00:00,20.0000,20.5789,1,5.0724,1,20.5789,1
2024-06-27 19:30:00,20.0000,20.5760,1,5.0720,1,20.5760,1
2024-06-27 20:00:00,20.0000,20.5731,1,5.0716,1,20.5731,1
2024-06-27 20:30:00,20.0000,20.5703,1,5.0713,1,20.5703,1
2024-06-27 21:00:00,20.0000,20.5674,1,5.0709,1,20.5674,1
2024-06-27 21:30:00,20.0000,20.5646,1,5.0706,1,20.5646,1
2024-06-27 22:00:00,20.0000,20.5617,1,5.0702,1,20.5617,1
2024-06-27 22:30:00,20.0000,20.5589,1,5.0699,1,20.5589,1
2024-06-27 23:00:00,20.0000,20.5560,1,5.0695,1,20.5560,1
2024-06-27 23:30:00,20.0000,20.5532,1,5.0691,1,20.5532,1
2024-06-28 00:00:00,20.0000,20.5503,1,5.0688,1,20.5503,1
2024-06-28 00:30:00,20.0000,20.5475,1,5.0684,1,20.5475,1
2024-06-28 01:00:00,20.0000,20.5446,1,5.0681,1,20.5446,1
2024-06-28 01:30:00,20.0000,20.5418,1,5.0677,1,20.5418,1
2024-06-28 02:00:00,20.0000,20.5389,1,5.0674,1,20.5389,1
2024-06-28 02:30:00,20.0000,20.5360,1,5.0670,1,20.5360,1
2024-06-28 03:00:00,20.0000,20.5332,1,5.0666,1,20.5332,1
2024-06-28 03:30:00,20.0000,20.5303,1,5.0663,1,20.5303,1
2024-06-28 04:00:00,20.0000,20.5275,1,5.0659,1,20.5275,1
2024-06-28 04:30:00,20.0000,20.5246,1,5.0656,1,20.5246,1
2024-06-28 05:00:00,20.0000,20.5218,1,5.0652,1,20.5218,1
2024-06-28 05:30:00,20.0000,20.5189,1,5.0649,1,20.5189,1
2024-06-28 06:00:00,20.0000,20.5161,1,5.0645,1,20.5161,1
2024-06-28 06:30:00,20.0000,20.5132,1,5.0642,1,20.5132,1
2024-06-28 07:00:00,20.0000,20.5103,1,5.0638,1,20.5103,1
2024-06-28 07:30:00,20.0000,20.5075,1,5.0634,1,20.5075,1
2024-06-28 08:00:00,20.0000,20.5046,1,5.0631,1,20.5046,1
2024-06-28 08:30:00,20.0000,20.5018,1,5.0627,1,20.5018,1
2024-06-28 09:00:00,20.0000,20.4989,1,5.0624,1,20.4989,1
2024-06-28 09:30:00,20.0000,20.4961,1,5.0620,1,20.4961,1
2024-06-28 10:00:00,20.0000,20.4932,1,5.0617,1,20.4932,1
2024-06-28 10:30:00,20.0000,20.4904,1,5.0613,1,20.4904,1
2024-06-28 11:00:00,20.0000,20.4875,1,5.0609,1,20.4875,1
2024-06-28 11:30:00,20.0000,20.4846,1,5.0606,1,20.4846,1
2024-06-28 12:00:00,20.0000,20.4818,1,5.0602,1,20.4818,1
2024-06-28 12:30:00,20.0000,20.4789,1,5.0599,1,20.4789,1
2024-06-28 13:00:00,20.0000,20.4761,1,5.0595,1,20.4761,1
2024-06-28 13:30:00,20.0000,20.4732,1,5.0592,1,20.4732,1
2024-06-28 14:00:00,20.0000,20.4704,1,5.0588,1,20.4704,1
2024-06-28 14:30:00,20.0000,20.4675,1,5.0584,1,20.4675,1
2024-06-28 15:00:00,20.0000,20.4647,1,5.0581,1,20.4647,1
2024-06-28 15:30:00,20.0000,20.4618,1,5.0577,1,20.4618,1
2024-06-28 16:00:00,20.0000,20.4589,1,5.0574,1,20.4589,1
2024-06-28 16:30:00,20.0000,20.4561,1,5.0570,1,20.4561,1
2024-06-28 17:00:00,20.0000,20.4532,1,5.0567,1,20.4532,1
2024-06-28 17:30:00,20.0000,20.4504,1,5.0563,1,20.4504,1
2024-06-28 18:00:00,20.0000,20.4475,1,5.0559,1,20.4475,1
2024-06-28 18:30:00,20.0000,20.4447,1,5.0556,1,20.4447,1
2024-06-28 19:00:00,20.0000,20.4418,1,5.0552,1,20.4418,1
2024-06-28 19:30:00,20.0000,20.4389,1,5.0549,1,20.4389,1
2024-06-28 20:00:00,20.0000,20.4361,1,5.0545,1,20.4361,1
2024-06-28 20:30:00,20.0000,20.4332,1,5.0542,1,20.4332,1
2024-06-28 21:00:00,20.0000,20.4304,1,5.0538,1,20.4304,1
2024-06-28 21:30:00,20.0000,20.4275,1,5.0534,1,20.4275,1
2024-06-28 22:00:00,20.0000,20.4247,1,5.0531,1,20.4247,1
2024-06-28 22:30:00,20.0000,20.4218,1,5.0527,1,20.4218,1
2024-06-28 23:00:00,20.0000,20.4189,1,5.0524,1,20.4189,1
2024-06-28 23:30:00,20.0000,20.4161,1,5.0520,1,20.4161,1
2024-06-29 00:00:00,20.0000,20.4132,1,5.0517,1,20.4132,1
2024-06-29 00:30:00,20.0000,20.4104,1,5.0513,1,20.4104,1
2024-06-29 01:00:00,20.0000,20.4075,1,5.0509,1,20.4075,1
2024-06-29 01:30:00,20.0000,20.4047,1,5.0506,1,20.4047,1
2024-06-29 02:00:00,20.0000,20.4018,1,5.0502,1,20.4018,1
2024-06-29 02:30:00,20.0000,20.3989,1,5.0499,1,20.3989,1
2024-06-29 03:00:00,20.0000,20.3961,1,5.0495,1,20.3961,1
2024-06-29 03:30:00,20.0000,20.3932,1,5.0492,1,20.3932,1
2024-06-29 04:00:00,20.0000,20.3904,1,5.0488,1,20.3904,1
2024-06-29 04:30:00,20.0000,20.3875,1,5.0484,1,20.3875,1
2024-06-29 05:00:00,20.0000,20.3847,1,5.0481,1,20.3847,1
2024-06-29 05:30:00,20.0000,20.3818,1,5.0477,1,20.3818,1
2024-06-29 06:00:00,20.0000,20.3789,1,5.0474,1,20.3789,1
2024-06-29 06:30:00,20.0000,20.3761,1,5.0470,1,20.3761,1
2024-06-29 07:00:00,20.0000,20.3732,1,5.0467,1,20.3732,1
2024-06-29 07:30:00,20.0000,20.3704,1,5.0463,1,20.3704,1
2024-06-29 08:00:00,20.0000,20.3675,1,5.0459,1,20.3675,1
2024-06-29 08:30:00,20.0000,20.3647,1,5.0456,1,20.3647,1
2024-06-29 09:00:00,20.0000,20.3618,1,5.0452,1,20.3618,1
2024-06-29 09:30:00,20.0000,20.3589,1,5.0449,1,20.3589,1
2024-06-29 10:00:00,20.0000,20.3561,1,5.0445,1,20.3561,1
2024-06-29 10:30:00,20.0000,20.3532,1,5.0442,1,20.3532,1
2024-06-29 11:00:00,20.0000,20.3504,1,5.0438,1,20.3504,1
2024-06-29 11:30:00,20.0000,20.3475,1,5.0434,1,20.3475,1
2024-06-29 12:00:00,20.0000,20.3446,1,5.0431,1,20.3446,1
2024-06-29 12:30:00,20.0000,20.3418,1,5.0427,1,20.3418,1
2024-06-29 13:00:00,20.0000,20.3389,1,5.0424,1,20.3389,1
2024-06-29 13:30:00,20.0000,20.3361,1,5.0420,1,20.3361,1
2024-06-29 14:00:00,20.0000,20.3332,1,5.0417,1,20.3332,1
2024-06-29 14:30:00,20.0000,20.3304,1,5.0413,1,20.3304,1
2024-06-29 15:00:00,20.0000,20.3275,1,5.0409,1,20.3275,1
2024-06-29 15:30:00,20.0000,20.3246,1,5.0406,1,20.3246,1
2024-06-29 16:00:00,20.0000,20.3218,1,5.0402,1,20.3218,1
2024-06-29 16:30:00,20.0000,20.3189,1,5.0399,1,20.3189,1
2024-06-29 17:00:00,20.0000,20.3161,1,5.0395,1,20.3161,1
2024-06-29 17:30:00,20.0000,20.3132,1,5.0392,1,20.3132,1
2024-06-29 18:00:00,20.0000,20.3103,1,5.0388,1,20.3103,1
2024-06-29 18:30:00,20.0000,20.3075,1,5.0384,1,20.3075,1
2024-06-29 19:00:00,20.0000,20.3046,1,5.0381,1,20.3046,1
2024-06-29 19:30:00,20.0000,20.3018,1,5.0377,1,20.3018,1
2024-06-29 20:00:00,20.0000,20.2989,1,5.0374,1,20.2989,1
2024-06-29 20:30:00,20.0000,20.2960,1,5.0370,1,20.2960,1
2024-06-29 21:00:00,20.0000,20.2932,1,5.0366,1,20.2932,1
2024-06-29 21:30:00,20.0000,20.2903,1,5.0363,1,20.2903,1
2024-06-29 22:00:00,20.0000,20.2875,1,5.0359,1,20.2875,1
2024-06-29 22:30:00,20.0000,20.2846,1,5.0356,1,20.2846,1
2024-06-29 23:00:00,20.0000,20.2818,1,5.0352,1,20.2818,1
2024-06-29 23:30:00,20.0000,20.2789,1,5.0349,1,20.2789,1
2024-06-30 00:00:00,20.0000,20.2760,1,5.0345,1,20.2760,1
2024-06-30 00:30:00,20.0000,20.2732,1,5.0341,1,20.2732,1
2024-06-30 01:00:00,20.0000,20.2703,1,5.0338,1,20.2703,1
2024-06-30 01:30:00,20.0000,20.2675,1,5.0334,1,20.2675,1
2024-06-30 02:00:00,20.0000,20.2646,1,5.0331,1,20.2646,1
2024-06-30 02:30:00,20.0000,20.2617,1,5.0327,1,20.2617,1
2024-06-30 03:00:00,20.0000,20.2589,1,5.0324,1,20.2589,1
2024-06-30 03:30:00,20.0000,20.2560,1,5.0320,1,20.2560,1
2024-06-30 04:00:00,20.0000,20.2532,1,5.0316,1,20.2532,1
2024-06-30 04:30:00,20.0000,20.2503,1,5.0313,1,20.2503,1
2024-06-30 05:00:00,20.0000,20.2474,1,5.0309,1,20.2474,1
2024-06-30 05:30:00,20.0000,20.2446,1,5.0306,1,20.2446,1
2024-06-30 06:00:00,20.0000,20.2417,1,5.0302,1,20.2417,1
2024-06-30 06:30:00,20.0000,20.2389,1,5.0299,1,20.2389,1
2024-06-30 07:00:00,20.0000,20.2360,1,5.0295,1,20.2360,1
2024-06-30 07:30:00,20.0000,20.2331,1,5.0291,1,20.2331,1
2024-06-30 08:00:00,20.0000,20.2303,1,5.0288,1,20.2303,1
2024-06-30 08:30:00,20.0000,20.2274,1,5.0284,1,20.2274,1
2024-06-30 09:00:00,20.0000,20.2246,1,5.0281,1,20.2246,1
2024-06-30 09:30:00,20.0000,20.2217,1,5.0277,1,20.2217,1
2024-06-30 10:00:00,20.0000,20.2188,1,5.0274,1,20.2188,1
2024-06-30 10:30:00,20.0000,20.2160,1,5.0270,1,20.2160,1
